company,date,time,language,liked,retweet,id,text
$SPX,2016-12-28,Wed Dec 28 02:30:25,en,11,19,813935105504841734,"Ex-Energy, $SPX would report earnings growth of 3.4% and revenue growth of 4.2% for CY 2016. https://t.co/xbB6FNqxYG https://t.co/pXW8eAPxHc"
$SPX,2016-12-28,Mon Dec 26 20:25:23,en,32,40,813480852134957061,"All of the forecasts for the S&amp;P 500 in 2017, in one table: https://t.co/Xex7lXVPHq $SPX https://t.co/p655duBn5h"
$SPX,2016-12-28,Thu Dec 22 13:01:05,en,62,66,811919489981935616,"Net Debt to EBITDA for $SPX Ex-Financials increased to 1.88, the 6th straight period that ratio hit a new high.… https://t.co/0wfaJTcccu"
$SPX,2016-12-28,Wed Dec 28 23:57:24,en,1,0,814258981980012544,"$SPX Today's S&amp;P 500 Heat Map;  All 10 Sectors Down 

https://t.co/wqisaddKs9 https://t.co/J4neQCiOjE"
$SPX,2016-12-28,Wed Dec 28 23:54:18,en,0,3,814258201734631424,RT @RedDogT3: In the morning I list pivots to trade against. $spx 2266 was a spot when it broke to reduce if your active. Now u Measure nex…
$SPX,2016-12-28,Wed Dec 28 23:52:06,en,0,5,814257649344802817,RT @JohnKicklighter: Today's $SPX drop was the biggest since Oct 11. Not the environment for productive follow through though https://t.co/…
$SPX,2016-12-28,Wed Dec 28 23:49:03,en,0,2,814256882181349376,"[POLL] Vote and see results, Will the Dow Jones miss the 20,000 mark? https://t.co/tcgnb1NJui $DJIA $SPX $SPY $ES_F"
$SPX,2016-12-28,Wed Dec 28 23:48:01,und,1,1,814256621497024513,$spx  https://t.co/8mr4fD8OcU
$SPX,2016-12-28,Wed Dec 28 23:46:53,en,0,2,814256335114108928,RT @GreenbackMotion: $SPX &amp; $VIX Term Structure are getting closer to the maximum extension area (on a trading basis) https://t.co/HWLrnolk…
$SPX,2016-12-28,Wed Dec 28 23:46:48,en,0,0,814256313802887168,NQ Purple Snake~Buy~Hold 24hrs~4922=DeathShort $NQ #NDX $NDX $ES_F #ES #ES_F $ES #SPX $SPX #INDU #SPY $SPY #EMINI… https://t.co/RCZcvgkkgg
$SPX,2016-12-28,Wed Dec 28 23:45:35,en,0,5,814256009870974977,RT @JohnKicklighter: Today's $SPX drop was the biggest since Oct 11. Not the environment for productive follow through though https://t.co/…
$SPX,2016-12-28,Wed Dec 28 23:45:10,en,0,3,814255903348244480,RT @spxindex: Largest drop in two months as Wall St. rally loses steam https://t.co/KK3zVtgmM0 $SPX
