company,date,time,language,liked,retweet,id,text
$SPX,2016-11-08,Mon Nov 07 20:22:19,en,60,55,795723074582835201,"S&amp;P 500: 

With 85% of companies reported, operating EPS up 14% YoY. First positive quarter since Q3 2014.

$SPX https://t.co/fWSoTxy2ej"
$SPX,2016-11-08,Fri Nov 04 20:20:31,en,114,130,794635458944888832,"First time in history:

S&amp;P 500 down 9 days in a row.

Volatility Index up 9 days in a row.

$SPX $VIX https://t.co/bJwIY2ySS9"
$SPX,2016-11-08,Wed Nov 02 17:23:45,en,77,62,793866197292847104,$SPX The last Cubs World Series win was followed by 4-decades of global wars that killed &gt;100 million people. Stocks rose slightly
$SPX,2016-11-08,Tue Nov 08 23:58:59,en,0,1,796139988362690561,$SPX Elliott waves calling the decline &amp; then the bounce https://t.co/iOB7GfyiIu  $SPY #Elliottwave https://t.co/ybLFjQJVHQ
$SPX,2016-11-08,Tue Nov 08 23:57:52,en,0,1,796139708824911872,RT @SleemStockPicks: Learn how to analyze a candlestick stock chart: https://t.co/1vTHZgIOJa #daytrade #stocks #stocktrading $SPY $SPX $VXX…
$SPX,2016-11-08,Tue Nov 08 23:57:02,en,0,0,796139496790249472,Elliott Wave Video $ES $SPX $DJIA $NDX Stocks Markets trading 9 trade https://t.co/9ui0ZvBHBf https://t.co/j9UZvOYXki
$SPX,2016-11-08,Tue Nov 08 23:53:53,en,1,1,796138705530417153,.@kwickly - No looked at chart again I was referring to morning pop as stated in beginning.  $ES $ES_F $SPX https://t.co/tbt2BBvqbm
$SPX,2016-11-08,Tue Nov 08 23:50:26,en,0,5,796137838819639296,"RT @ZenTrends: $SPX downtrend and Bull Flag setup has my eye. A clear breakout would be very bullish regardless of its ""cause"" https://t.co…"
$SPX,2016-11-08,Tue Nov 08 23:47:42,en,1,1,796137148017758208,So was this another monster Bear Trap? Asking for a friend $SPX $SPY https://t.co/5Zi0P9U3HY
$SPX,2016-11-08,Tue Nov 08 23:47:34,en,0,5,796137113695752192,"RT @ZenTrends: $SPX downtrend and Bull Flag setup has my eye. A clear breakout would be very bullish regardless of its ""cause"" https://t.co…"
