company,date,time,language,liked,retweet,id,text
$SPX,2016-12-09,Fri Dec 09 20:25:12,en,34,49,807320210168545280,"Of 110 $SPX companies issuing EPS guidance for Q4, 75 (68%) have issued negative guidance. https://t.co/4aMNkuypHU https://t.co/N4RBElAbyr"
$SPX,2016-12-09,Fri Dec 09 22:30:20,en,30,41,807351704731656192,"$SPX EPS for Q4 has fallen by 2.2% since Septemer 30, by 4.0% over the past 26 weeks. https://t.co/4aMNkuypHU https://t.co/xjcb91syaw"
$SPX,2016-12-09,Tue Dec 06 05:09:45,en,27,29,806002669433126912,"The Dow is starting to outperform the S&amp;P 500 again. 

Here's 30 years of $DJIA vs. $SPX on one chart: https://t.co/ur3ufempIs"
$SPX,2016-12-09,Fri Dec 09 23:59:34,en,0,0,807374158669565952,"Dec 9 $USD summary, @ 101.50, follow-thru rally puts prices back into high end of range, ends +0.5%, for week +0.6%… https://t.co/EFaLBSVN1x"
$SPX,2016-12-09,Fri Dec 09 23:57:53,en,0,4,807373733644136449,"RT @FZucchi: If u r one of them, the only place to hide w/ enough liquidity to get in is stks. Not saying it's right or wrong. It simply is…"
$SPX,2016-12-09,Fri Dec 09 23:57:03,en,0,0,807373524180537344,Elliott Wave VIDEO $STOXX50 $CAC40 $FTSE100 $DAX $SPX CFDs day trading CFD index 8 https://t.co/ko4SubKxq9 https://t.co/2I0SFK0CJk
$SPX,2016-12-09,Fri Dec 09 23:55:41,en,0,3,807373183355617280,"RT @kiwitrader24: $SPX ROADMAP for Mon 12/12 forward. Fed on Wed and Monthly OPEX week. Also $SPY goes ex-div Fri.
https://t.co/AC5AV1wTkO…"
$SPX,2016-12-09,Fri Dec 09 23:55:41,en,0,4,807373182097354752,RT @spxindex: U.S. Stocks Close at Record Highs; Dow 1.2% From 20000 https://t.co/8KsIOx0FAu $SPX
$SPX,2016-12-09,Fri Dec 09 23:55:34,en,0,5,807373153680982016,RT @ukarlewitz: Twice as many except $SPX to close the year over 2300 than to close under 2200. https://t.co/oEaNwuHjWZ
$SPX,2016-12-09,Fri Dec 09 23:54:51,en,7,4,807372970259845120,"If u r one of them, the only place to hide w/ enough liquidity to get in is stks. Not saying it's right or wrong. I… https://t.co/U4KoIDGsUC"
$SPX,2016-12-09,Fri Dec 09 23:54:32,en,0,0,807372890697973760,"Dec 9 $EEM summary, @ $36.17, $USD rally stifles 5-day advance, ends @ 50-DMA &amp; -0.5% but for week, +3.0% #commodities $SPX"
$SPX,2016-12-09,Fri Dec 09 23:54:18,en,0,3,807372833869463553,"RT @FZucchi: IG/HY CDX moves this week:
73 → 67.5bps
383 → 356bps 
Cred bears getting ""nuked""; don't have to agree w/ ""why"", but it's happe…"
$SPX,2016-12-09,Fri Dec 09 23:53:35,en,0,10,807372654730768384,RT @Puru__Saxena: $SPX - Recent rally has been relentless; but worth noting it has just broken out from 2-yr base! Advance likely to go on…
$SPX,2016-12-09,Fri Dec 09 23:52:03,en,0,31,807372267722194944,RT @canuck2usa: Weekend scans are complete no computer needed $SPX $RUT https://t.co/0DuOqZbY2f
$SPX,2016-12-09,Fri Dec 09 23:51:26,en,0,0,807372111438233600,"Dec 9 $NDX summary, @ 4895, tech index opens gap up, nears 4900, ends +0.8%, for the week +3.3% #NQ_F $QQQ $SPX"
$SPX,2016-12-09,Fri Dec 09 23:51:25,en,4,3,807372109810909188,"IG/HY CDX moves this week:
73 → 67.5bps
383 → 356bps 
Cred bears getting ""nuked""; don't have to agree w/ ""why"", but it's happening $SPX $SPY"
$SPX,2016-12-09,Fri Dec 09 23:49:44,en,0,3,807371684386930693,"RT @kiwitrader24: $SPX ROADMAP for Mon 12/12 forward. Fed on Wed and Monthly OPEX week. Also $SPY goes ex-div Fri.
https://t.co/AC5AV1wTkO…"
$SPX,2016-12-09,Fri Dec 09 23:48:54,en,0,0,807371475787382785,Algorithmic Trading: Winning Strategies and Their Rationale: https://t.co/GAHHbfvYQr #algotrading $SPY $SPX $QQQ
$SPX,2016-12-09,Fri Dec 09 23:48:08,en,0,0,807371282127818752,"Dec 9 $RUT summary, @ 1388, prices churn as nears 1400 level, ends +0.1% but just another bullish week +5.6% #TF_F… https://t.co/mP8HaMyi4z"
$SPX,2016-12-09,Fri Dec 09 23:48:06,en,0,49,807371271776464896,"RT @FactSet: Of 110 $SPX companies issuing EPS guidance for Q4, 75 (68%) have issued negative guidance. https://t.co/4aMNkuypHU https://t.c…"
$SPX,2016-12-09,Fri Dec 09 23:47:14,en,0,1,807371053672648705,RT @davidmoadel: $SPY Too much greed for me...... $SPX $DIA $DJIA $QQQ $IWM $TLT #stocks #stockmarket #finance #investing #options #options…
$SPX,2016-12-09,Fri Dec 09 23:46:54,en,0,5,807370972126937088,RT @ukarlewitz: Twice as many except $SPX to close the year over 2300 than to close under 2200. https://t.co/oEaNwuHjWZ
$SPX,2016-12-09,Fri Dec 09 23:46:36,en,9,5,807370894741893120,Twice as many except $SPX to close the year over 2300 than to close under 2200. https://t.co/oEaNwuHjWZ
