company,date,time,language,liked,retweet,id,text
$SPX,2017-02-07,Tue Feb 07 12:20:19,en,25,22,828941458455613440,"It's official. The S&amp;P 500 is the most boring stock market ever, writes @vicrek , h/t @charliebilello $spx https://t.co/7aY1dbcGdM"
$SPX,2017-02-07,Mon Feb 06 21:11:39,en,123,91,828712785949388802,"S&amp;P 500: at 35 days, this is now the longest streak in history w/o a 1% intraday move (high to low as %). $SPX https://t.co/BUNcTqw5Ib"
$SPX,2017-02-07,Mon Feb 06 21:22:27,en,80,57,828715502755274752,"If you're a day trader or follow the market tick by tick, these are tough times. Most boring market in history. $SPX https://t.co/EMq7TdmOff"
$SPX,2017-02-07,Tue Feb 07 23:58:35,en,0,3,829117182323863552,RT @ForexStopHunter: $SPX It's Set Up for an Outside week to the downside along with a Potential Friday Lunar Eclipse Reversal Close! Tradi…
$SPX,2017-02-07,Tue Feb 07 23:57:23,en,1,0,829116881663619073,"will Snapchat ring the bell?
$SPX"
$SPX,2017-02-07,Tue Feb 07 23:57:06,en,0,4,829116808863109120,RT @RedDogT3: Video recap and looks ahead $spx $nflx $baba $tsla $baba $gs $bac $iwm $xle  https://t.co/FPEiewIo3V
$SPX,2017-02-07,Tue Feb 07 23:56:39,en,0,3,829116697391009792,RT @ForexStopHunter: $SPX It's Set Up for an Outside week to the downside along with a Potential Friday Lunar Eclipse Reversal Close! Tradi…
$SPX,2017-02-07,Tue Feb 07 23:56:05,en,3,3,829116555669549056,$SPX It's Set Up for an Outside week to the downside along with a Potential Friday Lunar Eclipse Reversal Close! Trading with Tinfoil Hat:)
$SPX,2017-02-07,Tue Feb 07 23:54:28,en,8,4,829116149698875393,Video recap and looks ahead $spx $nflx $baba $tsla $baba $gs $bac $iwm $xle  https://t.co/FPEiewIo3V
$SPX,2017-02-07,Tue Feb 07 23:53:19,de,1,0,829115858559594496,Video: Market Rundown 2/7/2017 $SPX $IWM $QQQ https://t.co/6gMbWvhf3d  #analysis #money #Stock #Stocks #market #investing #stocktrading
$SPX,2017-02-07,Tue Feb 07 23:53:05,en,0,2,829115798358724608,"RT @TimePricer: S&amp;P $SPX Price Pattern Coordinates Chart close
Time Price 1DA 3UB 6DA Area 6/0
Negative Event 1DAX=MACD1 x&lt; SIG1 &gt;0
Earlier…"
$SPX,2017-02-07,Tue Feb 07 23:52:52,und,0,12,829115743841181697,RT @vixsquared: $SPX https://t.co/UYkAIq8shd
$SPX,2017-02-07,Tue Feb 07 23:51:36,en,0,2,829115428215603200,"S&amp;P $SPX Price Pattern Coordinates Chart close
Time Price 1DA 3UB 6DA Area 6/0
Negative Event 1DAX=MACD1 x&lt; SIG1 &gt;0… https://t.co/6cXe6e4vEd"
$SPX,2017-02-07,Tue Feb 07 23:50:04,en,0,2,829115042167664642,"RT @Lizardjb3: TheStreet: Markets Trade in Narrow Range; Financial Sector, Bank of America Show Strength $SPX $BA $SPY $INDU https://t.co/s…"
