company,date,time,language,liked,retweet,id,text
$SPX,2016-08-15,Tue Aug 09 13:49:08,en,84,66,763009219792470016,"A CRASH IS COMING

Or not? A must-see chart created by @jboorman: https://t.co/atei7Fftq1

$SPY $SPX https://t.co/exkH7xANVK"
$SPX,2016-08-15,Sun Aug 14 23:00:47,en,17,16,764959984778182656,$SPX EPS estimate for Q3 has fallen 5.9% over past 26 weeks and 2.4% since June 30. https://t.co/XgybkTrDw0 https://t.co/m7tfL4mFv8
$SPX,2016-08-15,Sun Aug 14 20:31:39,en,24,23,764922455207010304,"Here's a chart of the S&amp;P 500 since 2007. Look at it and try to answer this investor's question: https://t.co/bd7LVvY9Es

$SPY $SPX"
$SPX,2016-08-15,Mon Aug 15 23:59:26,en,0,0,765337131501748224,$NYMO CLOSED RED today https://t.co/i7KX6K6oj0 IF she can not close over 0 to -20% CRASH ZONE .. $SPX 2222 will never happen #LaborDAYTOAST
$SPX,2016-08-15,Mon Aug 15 23:57:26,und,0,1,765336631758970880,$spx https://t.co/jriDPhHg3i
$SPX,2016-08-15,Mon Aug 15 23:57:02,und,0,1,765336529652813824,30 DAY TRIAL + CFD Trading $DAX $CAC $IBEX $MIB $SPX $ASX $NYSE $LSE Forex 外汇 الفوركس外国為替 https://t.co/kvisldENyg https://t.co/y70fLSG4mn
$SPX,2016-08-15,Mon Aug 15 23:56:28,en,0,7,765336385683349504,"RT @SJD10304: 1) $VIX &lt; 12
2) $VIX gains &gt;2% &amp; $SPX gains &gt;0.2% in the same session

A lot of red, so you can disregard. Next. https://t.co…"
$SPX,2016-08-15,Mon Aug 15 23:55:53,en,0,2,765336238010359809,"S&amp;P Sector Performance Summary for Mon/15th:
leader, $XLB laggard, $XLU 
$SPX $SPY https://t.co/Vc007W7ayY"
$SPX,2016-08-15,Mon Aug 15 23:55:25,en,0,36,765336122650046464,RT @TheBubbleBubble: Leading indicators of econ. growth are at warning levels: https://t.co/8oUIeO0n5P @LanceRoberts $SPY $SPX $QQQ $DIA ht…
$SPX,2016-08-15,Mon Aug 15 23:55:10,en,0,4,765336057449582592,"RT @SJD10304: $VIX up &gt;2% and $SPX up greater than 0.2%. 

N=24 since 2010. 

FWD 20 day $SPX returns have been lower 10 of the last 12 ins…"
$SPX,2016-08-15,Mon Aug 15 23:55:01,en,12,7,765336020862771204,"1) $VIX &lt; 12
2) $VIX gains &gt;2% &amp; $SPX gains &gt;0.2% in the same session

A lot of red, so you can disregard. Next. https://t.co/7MiOh2BHaw"
$SPX,2016-08-15,Mon Aug 15 23:50:17,en,0,5,765334831882461184,RT @stockchartscom: Technical Alert: S&amp;P 500 sets new all-time high at 9:46am $SPX https://t.co/nzKPKWmkGx #sccalerts #stockcharts
$SPX,2016-08-15,Mon Aug 15 23:49:08,en,0,0,765334539652636672,"$SPX, $NYMO ..... LOL NOW SharpCharts are in the RED EOD https://t.co/zsOCBzpaJM"
$SPX,2016-08-15,Mon Aug 15 23:47:37,ja,0,1,765334160466673664,RT @TradingLounge: Day Traders spreadbetting 73 $DAX $CAC $MIB40 $SPX stocks $ASX $qqq $DJI 外汇 外国為替 https://t.co/QxCZYJFkpb https://t.co/Lk…
$SPX,2016-08-15,Mon Aug 15 23:47:19,en,0,4,765334083970985984,"RT @SJD10304: $VIX up &gt;2% and $SPX up greater than 0.2%. 

N=24 since 2010. 

FWD 20 day $SPX returns have been lower 10 of the last 12 ins…"
$SPX,2016-08-15,Mon Aug 15 23:44:26,en,11,4,765333356632387584,"$VIX up &gt;2% and $SPX up greater than 0.2%. 

N=24 since 2010. 

FWD 20 day $SPX returns have been lower 10 of the last 12 instances."
$SPX,2016-08-15,Mon Aug 15 23:43:32,en,0,3,765333130077167616,RT @SharePlanner: Bullish Watch List To Carry You To $SPX 2200 | $BAC $C $JPM $GS and more https://t.co/MfGokmKaME
$SPX,2016-08-15,Mon Aug 15 23:41:55,en,2,1,765332726354440194,"It's funny how that always happens #LateCycle

$SPX $SPY $VIX https://t.co/PZvsZtwx4j"
$SPX,2016-08-15,Mon Aug 15 23:40:12,en,2,0,765332292260823043,"What happened the last time all 3 stock indexes broke records? (Hint, it wasn't good!)  https://t.co/pmmjKVSoy8 #update #markets #bonds $SPX"
$SPX,2016-08-15,Mon Aug 15 23:39:51,en,1,1,765332205908422657,"$SPX $SPY short interest falls to 3y lows, making the net-short in $VIX we pointed out: 

https://t.co/uzT0TKHhl2 https://t.co/8eWZwm7Wbv"
$SPX,2016-08-15,Mon Aug 15 23:39:07,en,0,0,765332022302744576,Weekly Market Outlook - On The Fence Amid Presidential Cycle $SPY $COMP $SPX $VXN $VXX $VIX https://t.co/k0s3fptM3a
$SPX,2016-08-15,Mon Aug 15 23:39:07,en,0,0,765332021082226688,New Zealand Dollar Slumps on Swelling RBNZ Rate Cut Bets $SPX $UUP $ERO $FXY $GBB https://t.co/v3eHC4YCfm
$SPX,2016-08-15,Mon Aug 15 23:37:52,en,0,36,765331703971909632,RT @TheBubbleBubble: Leading indicators of econ. growth are at warning levels: https://t.co/8oUIeO0n5P @LanceRoberts $SPY $SPX $QQQ $DIA ht…
$SPX,2016-08-15,Mon Aug 15 23:37:50,en,0,5,765331695876747266,"RT @hsilverb: $SPX reached 10th new closing high of the year (towards 2200), as the $DJIA sets its 9th (going for gold-20K); both set new i…"
$SPX,2016-08-15,Mon Aug 15 23:37:11,en,0,4,765331532416487424,"RT @StockBoardAsset: ""Very Close"" to a Global Recession. https://t.co/49G5a3ETW2 $SPX $VIX"
$SPX,2016-08-15,Mon Aug 15 23:35:01,ja,0,1,765330986892689408,RT @TradingLounge: Trading Day 71 $DAX $CAC $MIB40 $JSE $SPX stocks $ASX $qqq $DJI 外汇 外国為替 https://t.co/EyRtvIcG8q https://t.co/nvaTPihRoq
$SPX,2016-08-15,Mon Aug 15 23:34:05,en,0,36,765330754939162625,RT @TheBubbleBubble: Leading indicators of econ. growth are at warning levels: https://t.co/8oUIeO0n5P @LanceRoberts $SPY $SPX $QQQ $DIA ht…
$SPX,2016-08-15,Mon Aug 15 23:33:06,en,0,0,765330504874721280,"Recap of today’s #market activity, #news after the close https://t.co/ArBMEFRgD7 $SPX $DJIA $COMPQ $USD #futures #stocks #economy #earnings"
$SPX,2016-08-15,Mon Aug 15 23:32:56,en,0,0,765330463288336384,1929-1987-2015 #MarketCrash #DayTrading financial events predictions by minute $VIX second #Jan29 $FED #rates #2016shift  $SPY $SPX …
$SPX,2016-08-15,Mon Aug 15 23:32:15,en,0,0,765330291418341377,Bear &amp;amp; Bull Market Report 2015-2025 https://t.co/n5MyLN5Mlf $STUDY $FED $VIX $IBB $XBI $XLU $XLE $DJT $COMPQ $SPX $DJIA $RUT $REIT  …
$SPX,2016-08-15,Mon Aug 15 23:30:05,ja,0,1,765329748545470464,Day Traders spreadbetting 73 $DAX $CAC $MIB40 $SPX stocks $ASX $qqq $DJI 外汇 外国為替 https://t.co/QxCZYJFkpb https://t.co/LkM3eMgtIj
$SPX,2016-08-15,Mon Aug 15 23:25:43,en,1,1,765328650220646401,$CPCE put/call ratio signals near-term #market top. $SPX #wallstreet #fox #cnbc #bloomberg #zerohedge #hedgeye #cramer #cme #cboe #options
$SPX,2016-08-15,Mon Aug 15 23:21:24,en,0,5,765327562797158400,RT @stockchartscom: Technical Alert: S&amp;P 500 sets new all-time high at 9:46am $SPX https://t.co/nzKPKWmkGx #sccalerts #stockcharts
$SPX,2016-08-15,Mon Aug 15 23:18:58,en,0,1,765326950470737920,"RT @SleemStockPicks: Soros fund management roughly doubles ""put"" in S&amp;P 500 Tracking ETF - 13F Filing $SPY $SPX $QQQ"
$SPX,2016-08-15,Mon Aug 15 23:18:35,en,0,1,765326852969857024,"RT @aldeninvestment: Our buy in on $X, Friday, has already proven our thesis to our reasoning. Tweet us for free info on our ideas in our ""…"
$SPX,2016-08-15,Mon Aug 15 23:18:18,en,1,1,765326782975381504,"Our buy in on $X, Friday, has already proven our thesis to our reasoning. Tweet us for free info on our ideas in our ""Equity Editorial"" $SPX"
$SPX,2016-08-15,Mon Aug 15 23:18:00,en,0,32,765326705208791044,RT @KimbleCharting: Inverse head &amp; shoulders for Crude and the broad markets at the same time? $SPX $CL_F $USO $XLE $NYA https://t.co/9N71d…
$SPX,2016-08-15,Mon Aug 15 23:15:01,und,0,0,765325953656553473,30 DAY TRIAL + CFD Trading $DAX $CAC $IBEX $MIB $SPX $ASX $NYSE $LSE Forex 外汇 الفوركس外国為替 https://t.co/iheWrV1sXy https://t.co/aHDrslrOnK
$SPX,2016-08-15,Mon Aug 15 23:13:59,en,0,36,765325693391626240,RT @TheBubbleBubble: Leading indicators of econ. growth are at warning levels: https://t.co/8oUIeO0n5P @LanceRoberts $SPY $SPX $QQQ $DIA ht…
$SPX,2016-08-15,Mon Aug 15 23:13:52,en,0,1,765325665566543872,RT @scutify: Market questions and answers by @codywillard https://t.co/4LdSbpSV4Y $SPX $DIJA $COMP $RUT $QQQ $IBB $DJIA $SPY
$SPX,2016-08-15,Mon Aug 15 23:13:02,zh,0,0,765325454379286529,daytraders 72 $DAX $CAC40 $IBEX $MIB $SPX $jse Forex $ASX $qqq $DJI NYSE  外汇 外国為替 https://t.co/P9jD636xIc https://t.co/kStZg2rga6
$SPX,2016-08-15,Mon Aug 15 23:11:57,en,0,1,765325183091548160,Market questions and answers by @codywillard https://t.co/4LdSbpSV4Y $SPX $DIJA $COMP $RUT $QQQ $IBB $DJIA $SPY
$SPX,2016-08-15,Mon Aug 15 23:08:54,en,0,0,765324415475159041,"https://t.co/5Lw6biCSGi Pershing Square reduces Canadian Pacific, Zoetis stakes  $SPY $SPX $GLD $FXE"
