company,date,time,language,liked,retweet,id,text
$SPX,2016-12-07,Tue Dec 06 05:09:45,en,27,28,806002669433126912,"The Dow is starting to outperform the S&amp;P 500 again. 

Here's 30 years of $DJIA vs. $SPX on one chart: https://t.co/ur3ufempIs"
$SPX,2016-12-07,Mon Dec 05 01:03:16,en,30,27,805578248944021504,The stock market rally may be turning into a bubble: https://t.co/PgUQs8mwjq (it already was) $SPY $QQQ $SPX $DIA https://t.co/bjzLQspe3Z
$SPX,2016-12-07,Wed Nov 30 15:41:59,en,16,14,803987447709364225,How The Media Creates A Market Narrative for Every Season: https://t.co/DayliEQARE @michaellebowitz $SPY $SPX $QQQ https://t.co/V11ZRC1nQ7
$SPX,2016-12-07,Wed Dec 07 23:59:41,en,0,2,806649413439516673,ONCOSEC #MEDICAL $ONCS  After Market Close  #Earnings To Watch Dec 8 2016 $SPX $SPY $QQQ @HeidsterTrades… https://t.co/LsrkpqnE9g
$SPX,2016-12-07,Wed Dec 07 23:59:39,es,0,7,806649403528380416,RT @LimitedHangOut1: Los bears en el $SPX este 2016 https://t.co/VaAIL7jTi7
$SPX,2016-12-07,Wed Dec 07 23:59:05,en,0,0,806649261341425665,NCI  $NCS  After Market Close #Earnings To Watch Dec 8 2016 $SPX $SPY $QQQ https://t.co/Yca1MOub8i
$SPX,2016-12-07,Wed Dec 07 23:58:45,en,0,0,806649178889797633,LAYNE CHRISTENS  $LAYN  After Market Close  #Earnings To Watch Dec 8 2016 $SPX $SPY $QQQ https://t.co/Yca1MOub8i
$SPX,2016-12-07,Wed Dec 07 23:58:26,en,0,0,806649100095680512,INSCAPE  $INQ After Market Close #Earnings To Watch Dec 8 2016 $SPX $SPY $QQQ https://t.co/Yca1MOub8i
$SPX,2016-12-07,Wed Dec 07 23:58:02,en,1,1,806648996848615426,#GOODTIMES $GTIM  After Market Close  #Earnings To Watch Dec 8 2016 $SPX $SPY $QQQ @HeidsterTrades #burgers… https://t.co/RlR99qZ3b9
$SPX,2016-12-07,Wed Dec 07 23:57:39,en,0,12,806648901679874048,"RT @ukarlewitz: No price reversal, but there's a set up for $SPX to trade sideways/lower the next 1-2 wks. New from The Fat Pitch https://t…"
$SPX,2016-12-07,Wed Dec 07 23:57:02,en,0,0,806648744217284608,Elliott Wave Video $ES $SPX $DJIA $NDX Stocks Markets trading 9 trade https://t.co/Kaym8rdMaQ https://t.co/L9e8OJaMSZ
$SPX,2016-12-07,Wed Dec 07 23:56:35,en,0,0,806648633596805120,FREDS INC  $FRED  After Market Close #Earnings To Watch Dec 8 2016 $SPX $SPY $QQQ https://t.co/Yca1MOub8i
$SPX,2016-12-07,Wed Dec 07 23:56:11,en,0,1,806648533499711489,FINISAR  $FNSR   After Market Close #Earnings To Watch Dec 8 2016 $SPX $SPY $QQQ #tech @HeidsterTrades… https://t.co/9f3bnDtXvm
