company,date,time,language,liked,retweet,id,text
$SPX,2017-01-27,Fri Jan 27 20:47:20,en,35,17,825082786524561411,Valuation and Volatility. NEW POST. $SPX $VIX https://t.co/tMgtW6UW61 https://t.co/kAgYKlxVhc
$SPX,2017-01-27,Sun Jan 22 18:23:25,en,91,93,823234630325190656,"This chart shows one of the greatest economic debates of this century. 

What do you think?:… https://t.co/SnIQ66AOXU"
$SPX,2017-01-27,Sat Jan 21 02:30:19,en,94,95,822632385099563010,"The trailing 12-month P/E ratio for $SPX is 20.7, above the 10-year average (16.1). https://t.co/SQeI6jOgMq"
$SPX,2017-01-27,Fri Jan 27 23:59:18,en,0,1,825131098497830915,RT @JodyConnor1: Nice momo hammer on $SPX for the day.. Shorting a large position in $UVXY
$SPX,2017-01-27,Fri Jan 27 23:55:42,en,0,1097,825130192091836416,RT @philstockworld: GDPhriday - Trump Declares War (Trade) on Mexico! $SPX Also $CVX $AMZN $NFLX https://t.co/ZvZjgy1mf0
$SPX,2017-01-27,Fri Jan 27 23:47:49,en,0,0,825128208693678083,"S&amp;P ETF Sector Performance Summary for WEEK 1/23-1/27
leader, $XLB #Trump laggard, $XLU #interestrates 
$SPX $SPY https://t.co/f9XstIpcwW"
$SPX,2017-01-27,Fri Jan 27 23:45:32,en,0,0,825127632203157504,"S&amp;P ETF Sector Performance Summary for 1/27
leader, $XLV #btfd laggard, $XLE #BakerHughes #OIL
$SPX $SPY $TRUMP https://t.co/gRKIo2rEHV"
$SPX,2017-01-27,Fri Jan 27 23:43:15,en,0,6,825127058611204096,RT @hedgopia: #Hedgefunds add ~38k net longs in $SPX futures. Cash ↑ 1% for wk to new record high. Continues to ride along rising Feb '16 t…
$SPX,2017-01-27,Fri Jan 27 23:37:18,en,0,7,825125562435911680,RT @theflynews: Here are the weekly technical notes for the S&amp;P 500: https://t.co/vvhd3hqWnp $SPY $SPX
$SPX,2017-01-27,Fri Jan 27 23:37:06,en,0,7,825125510472663040,"RT @FactSet: 65% of $SPX companies have beat EPS estimates to date for Q4, below the 5-year average (67%). https://t.co/NpGJUbAS8J https://…"
$SPX,2017-01-27,Fri Jan 27 23:37:06,en,0,25,825125509948391424,RT @ukarlewitz: McMillan: 21-d weighted equity-only put/call ratio $SPX https://t.co/HGCo1S6rLS
$SPX,2017-01-27,Fri Jan 27 23:35:38,en,0,17,825125142162333697,RT @charliebilello: Valuation and Volatility. NEW POST. $SPX $VIX https://t.co/tMgtW6UW61 https://t.co/kAgYKlxVhc
$SPX,2017-01-27,Fri Jan 27 23:34:01,en,0,25,825124734316716032,RT @ukarlewitz: McMillan: 21-d weighted equity-only put/call ratio $SPX https://t.co/HGCo1S6rLS
$SPX,2017-01-27,Fri Jan 27 23:32:28,en,0,25,825124346242985984,RT @ukarlewitz: McMillan: 21-d weighted equity-only put/call ratio $SPX https://t.co/HGCo1S6rLS
$SPX,2017-01-27,Fri Jan 27 23:30:05,en,0,1097,825123743458553857,RT @philstockworld: GDPhriday - Trump Declares War (Trade) on Mexico! $SPX Also $CVX $AMZN $NFLX https://t.co/ZvZjgy1mf0
$SPX,2017-01-27,Fri Jan 27 23:24:14,en,0,0,825122272255959041,SPX- SP500 - EXTENSION PRICE + DIV + 3E WAVE - $SPX https://t.co/gee0fOSeKR powered by https://t.co/phbjFqZS5Z
$SPX,2017-01-27,Fri Jan 27 23:24:12,en,0,0,825122265268228096,GDPhriday - Trump Declares War (Trade) on Mexico! $SPX Also by #philstockworld via @c0nvey https://t.co/GgRG5Vfv6k
$SPX,2017-01-27,Fri Jan 27 23:24:08,en,0,0,825122248713334784,GDPhriday - Trump Declares War (Trade) on Mexico! $SPX Also by #philstockworld via @c0nvey https://t.co/KaTJuVthVb
$SPX,2017-01-27,Fri Jan 27 23:21:37,und,0,0,825121612189929473,SPX- SP500 - EXTENSION PRICE + DIV + 3E WAVE -  $SPX https://t.co/3E8svwYIOJ
$SPX,2017-01-27,Fri Jan 27 23:20:52,en,0,0,825121426218708998,"S&amp;P 500 and NASDAQ 100 Forecast January 30, 2017

https://t.co/nC5MGQvhor

$SPX $NDX https://t.co/k62xj9OGWK"
$SPX,2017-01-27,Fri Jan 27 23:19:11,en,0,7,825121002174681090,"RT @FactSet: 65% of $SPX companies have beat EPS estimates to date for Q4, below the 5-year average (67%). https://t.co/NpGJUbAS8J https://…"
$SPX,2017-01-27,Fri Jan 27 23:18:55,en,0,0,825120935816601600,Explosive Stock Trading Strategies by Samir Elias: https://t.co/YFXQBYNcpM $DIA $SPX $SPY $FAS $FAZ $AAPL
$SPX,2017-01-27,Fri Jan 27 23:15:49,en,3,2,825120156166807552,$SPX $SPY No Eveningstar on the S&amp;P 500 Chart https://t.co/ckKF4tkJle https://t.co/4ec3DjlTqw
$SPX,2017-01-27,Fri Jan 27 23:15:18,en,1,0,825120023509422080,The Market is Always Right? https://t.co/W4J9xTckUi #stocks $SPX
$SPX,2017-01-27,Fri Jan 27 23:11:38,en,0,17,825119101316169728,RT @charliebilello: Valuation and Volatility. NEW POST. $SPX $VIX https://t.co/tMgtW6UW61 https://t.co/kAgYKlxVhc
$SPX,2017-01-27,Fri Jan 27 23:08:06,en,0,7,825118211054006273,"RT @FactSet: 65% of $SPX companies have beat EPS estimates to date for Q4, below the 5-year average (67%). https://t.co/NpGJUbAS8J https://…"
$SPX,2017-01-27,Fri Jan 27 23:06:49,en,1,1,825117891230040064,$spx vs $vix complacency drives record divergence #market #stocks @bnn https://t.co/AbtaeBY8gK
$SPX,2017-01-27,Fri Jan 27 23:06:14,und,0,5,825117741107539969,RT @vixsquared: $spx  https://t.co/LTRFU6Jc2g
$SPX,2017-01-27,Fri Jan 27 23:05:18,en,0,0,825117507509891075,@MarketTim3r can you say $spx 3000 lol. #dsi getting up there but maybe 90% bulls is whats called for
$SPX,2017-01-27,Fri Jan 27 23:04:21,en,0,66,825117269218967552,"RT @TheChartress: Here's my fave #ChartoftheWeek - $VIX vs $SPX LT, wow! Yours? Wld love to RT https://t.co/gUHNXu4zxN"
$SPX,2017-01-27,Fri Jan 27 23:04:14,en,0,1,825117237686185984,"RT @spxindex: U.S. Stocks Slip, Treasuries Climb as Oil Drops https://t.co/TgvIHTAx9J $SPX"
$SPX,2017-01-27,Fri Jan 27 23:03:47,en,0,0,825117127803883521,Energy companies lead US stock indexes mostly lower https://t.co/zhlizPijJQ AP $SPX
$SPX,2017-01-27,Fri Jan 27 23:03:47,en,0,0,825117126432276482,Dow ends landmark week with a whimper https://t.co/MR4WSm0AOj $SPX
$SPX,2017-01-27,Fri Jan 27 23:03:47,en,0,0,825117125115265024,"Stocks close mixed after GDP miss, but post weekly gains of 1% https://t.co/DFcK4Q1RTY $SPX"
$SPX,2017-01-27,Fri Jan 27 23:03:01,en,0,0,825116933079105537,Recap of the week’s #market activity https://t.co/uNvfi3zqts $SPX $DJIA $COMPQ $RUT #earnings #stocks #economy
$SPX,2017-01-27,Fri Jan 27 23:00:32,en,9,7,825116307662237701,"65% of $SPX companies have beat EPS estimates to date for Q4, below the 5-year average (67%).… https://t.co/glj4FK9wL3"
$SPX,2017-01-27,Fri Jan 27 23:00:25,en,1,0,825116278075564032,$SPX #sp500 S&amp;P500 index hitting new all time highs this week! Reaching a #trump gain continued #rally that is... https://t.co/uwfdmgwdS2
$SPX,2017-01-27,Fri Jan 27 23:00:23,en,0,0,825116269858938880,"Opinion: We're in the year of the biotech buyout, and here are five prime targets https://t.co/hC4W1CbbbZ $SPX… https://t.co/9B2ou3ZD75"
$SPX,2017-01-27,Fri Jan 27 23:00:21,en,1,0,825116261449396225,$SPX #sp500 S&amp;P500 index hitting new all time highs this week! Reaching a #trump gain continued… https://t.co/CTAi5hA1g2
$SPX,2017-01-27,Fri Jan 27 23:00:05,en,1,1,825116193438720002,The Best Way to Enter Iron Condors - $SPY $SPX $RUT $AAPL [Blog Archive] https://t.co/YxdyiiHoTX
$SPX,2017-01-27,Fri Jan 27 22:59:59,en,0,0,825116168713281536,$SPY #Options #Traders Are Betting On Big Upside For The SPY https://t.co/jClGYeKFaR $SPX $DIA $DJIA $QQQ #stocks #stockmarket #investing $F
$SPX,2017-01-27,Fri Jan 27 22:59:55,en,0,0,825116153290903552,Energy companies lead US stock indexes mostly lower https://t.co/h5ufGbUT8v @AP $SPX
$SPX,2017-01-27,Fri Jan 27 22:59:39,en,0,25,825116085334614019,RT @ukarlewitz: McMillan: 21-d weighted equity-only put/call ratio $SPX https://t.co/HGCo1S6rLS
$SPX,2017-01-27,Fri Jan 27 22:59:14,en,0,0,825115980124786688,$SPY Will the S&amp;P 500 Continue Higher? https://t.co/S4a7lTLTtn $SPX $DIA $DJIA $QQQ $IWM $TLT #stocks #stockmarket #investing #finance $TWTR
$SPX,2017-01-27,Fri Jan 27 22:58:52,en,0,0,825115889678876672,Dow ends landmark week with a whimper https://t.co/GgrqRNQRzE $SPX
$SPX,2017-01-27,Fri Jan 27 22:58:30,en,0,0,825115795353169921,"Stocks close mixed after GDP miss, but post weekly gains of 1% https://t.co/iPp1q8iASc $SPX"
$SPX,2017-01-27,Fri Jan 27 22:58:19,en,0,0,825115749240958979,U.S. Equities Slide After Growth Data as Energy Shares Decline https://t.co/HtpgnKIaI1 $SPX
$SPX,2017-01-27,Fri Jan 27 22:58:18,en,0,0,825115747915558912,"U.S. Stocks Slip, Treasuries Climb as Oil Drops https://t.co/ajlNe7482O $SPX"
$SPX,2017-01-27,Fri Jan 27 22:58:18,en,1,0,825115745617059840,"Wall Street slips after soft GDP data, earnings https://t.co/BfXuAHbD1B $SPX"
$SPX,2017-01-27,Fri Jan 27 22:58:17,en,0,0,825115743549267968,"Stocks slip on earnings, data; dollar advances https://t.co/9EHwFuvE27 $SPX"
$SPX,2017-01-27,Fri Jan 27 22:58:17,en,0,0,825115741519228928,"Stocks Steady as Investors Parse Trump Trade Policy, Earnings https://t.co/NjcH1mVgxp $SPX"
$SPX,2017-01-27,Fri Jan 27 22:58:16,en,0,0,825115739153641473,Wall Street holds near record levels https://t.co/bPrNXpJmSX $SPX
$SPX,2017-01-27,Fri Jan 27 22:58:06,en,0,0,825115695474212864,U.S. Equities Slide After Growth Data as Energy Shares Decline https://t.co/1eqhlfD1Ro $SPX
$SPX,2017-01-27,Fri Jan 27 22:57:37,en,0,0,825115574103572480,#ElliottWave Count &amp; Analysis Video for 13 Major #Markets &gt;&gt; #Forex $Oil $Gold $SPX $NDX &gt;&gt; https://t.co/1mH5slAnHO …
$SPX,2017-01-27,Fri Jan 27 22:57:23,en,0,1,825115515941175296,"U.S. Stocks Slip, Treasuries Climb as Oil Drops https://t.co/TgvIHTAx9J $SPX"
$SPX,2017-01-27,Fri Jan 27 22:56:58,en,0,1,825115410492170240,"RT @spxindex: Stocks slip on earnings, data; dollar advances https://t.co/HZtCsSgVY5 $SPX"
$SPX,2017-01-27,Fri Jan 27 22:56:40,en,0,0,825115333740654598,"Wall Street slips after soft GDP data, earnings https://t.co/m9o3g2Q0bc $SPX"
$SPX,2017-01-27,Fri Jan 27 22:56:24,en,0,1,825115269957898240,"Stocks slip on earnings, data; dollar advances https://t.co/HZtCsSgVY5 $SPX"
$SPX,2017-01-27,Fri Jan 27 22:55:43,en,1,0,825115097303482369,"Stocks Steady as Investors Parse Trump Trade Policy, Earnings https://t.co/d844xr5GxH $SPX"
$SPX,2017-01-27,Fri Jan 27 22:55:20,en,1,0,825115001425895424,Wall Street holds near record levels https://t.co/DR1PXx1EBb $SPX
$SPX,2017-01-27,Fri Jan 27 22:53:40,und,0,2,825114579831291905,RT @charliebilello: Embracing Panic https://t.co/mZsw9zY69i #stocks $SPX
$SPX,2017-01-27,Fri Jan 27 22:53:32,en,0,66,825114545345687552,"RT @TheChartress: Here's my fave #ChartoftheWeek - $VIX vs $SPX LT, wow! Yours? Wld love to RT https://t.co/gUHNXu4zxN"
$SPX,2017-01-27,Fri Jan 27 22:52:44,und,0,5,825114345176567809,RT @vixsquared: $spx  https://t.co/LTRFU6Jc2g
$SPX,2017-01-27,Fri Jan 27 22:51:11,en,0,13,825113953902657536,RT @toddsalamone: $SPX component short interest plunges-down 9 pct + from mid-Dec.  Total short interest at Jan'15 low.$SPY What left in sh…
$SPX,2017-01-27,Fri Jan 27 22:50:17,und,4,2,825113729868169216,Embracing Panic https://t.co/mZsw9zY69i #stocks $SPX
$SPX,2017-01-27,Fri Jan 27 22:50:09,en,0,0,825113693289578497,#ElliottWave Count &amp; Analysis Video for 13 Major #Markets &gt;&gt; #Forex $Oil $Gold $SPX $NDX &gt;&gt; https://t.co/Zx5cwjpiZY… https://t.co/lxTVUw6RNB
$SPX,2017-01-27,Fri Jan 27 22:50:08,en,0,0,825113692698267648,#ElliottWave Count &amp; Analysis Video for 13 Major #Markets &gt;&gt; #Forex $Oil $Gold $SPX $NDX &gt;&gt; https://t.co/psAgB4WjIw… https://t.co/wi4LQtHAE5
$SPX,2017-01-27,Fri Jan 27 22:50:06,en,0,0,825113684074721280,"Earning - Bassett Furniture Industries, Incorporated ( $BSET ) EPS @ 0.47 vs 0.52 (prev) Dividend = 0.10 per share- - ...  $SPX"
