company,date,time,language,liked,retweet,id,text
$SPX,2016-12-12,Mon Dec 12 19:48:43,en,39,33,808398195202162692,"Dow 20,000: It's beginning to look at lot like 1999: https://t.co/9CbwdK0u0X by @LanceRoberts $SPY $SPX $DIA $QQQ https://t.co/wNIx8bPPTc"
$SPX,2016-12-12,Fri Dec 09 20:25:12,en,36,53,807320210168545280,"Of 110 $SPX companies issuing EPS guidance for Q4, 75 (68%) have issued negative guidance. https://t.co/4aMNkuypHU https://t.co/N4RBElAbyr"
$SPX,2016-12-12,Fri Dec 09 22:30:20,en,29,42,807351704731656192,"$SPX EPS for Q4 has fallen by 2.2% since Septemer 30, by 4.0% over the past 26 weeks. https://t.co/4aMNkuypHU https://t.co/xjcb91syaw"
$SPX,2016-12-12,Mon Dec 12 23:56:59,en,1,0,808460672384241664,Verifone Systems $PAY Earnings Summary Dec 12 2016 $SPX $SPY #latinAmerica #latam @traderscom @heidstertrades… https://t.co/xT6Ru3a6AX
$SPX,2016-12-12,Mon Dec 12 23:56:19,en,0,0,808460505782358016,PortfolioBuzz: These assets are seeing a jump in tweets #fintech $AET $DJIA $LMT $SPX https://t.co/EFvz02Qxes https://t.co/3ps9595BFi
$SPX,2016-12-12,Mon Dec 12 23:53:53,en,0,19,808459892038123520,RT @SteadyOptions_: How To Trade Risk Reversals https://t.co/0hEu3fPKg0 excellent guest post from @OptiontradinIQ $SPX
$SPX,2016-12-12,Mon Dec 12 23:52:31,en,2,1,808459549619421184,"no top yet.. $SPX $VIX 

but then tomorrow is another day.. https://t.co/qUpqHCpfLW"
$SPX,2016-12-12,Mon Dec 12 23:51:44,en,21,19,808459349467209728,How To Trade Risk Reversals https://t.co/0hEu3fPKg0 excellent guest post from @OptiontradinIQ $SPX
$SPX,2016-12-12,Mon Dec 12 23:51:11,en,0,0,808459212271579136,These assets are seeing a jump in tweets #fintech $AET $DJIA $LMT $SPX https://t.co/oujwIec660 https://t.co/VlugJmRZNB
$SPX,2016-12-12,Mon Dec 12 23:49:17,en,0,1,808458732883558400,"RT @MajorLtrading: Futures Rollover [12/8/2016]
MLT Nightly Video Update
$NDX $QQQ $SPX $SPY $NQ_F $ES_F
https://t.co/mtbcvdOQ4H"
$SPX,2016-12-12,Mon Dec 12 23:48:58,en,0,15,808458654911438848,"RT @wmwitkowski: $DJIA $SPX on the best post-election rally since Hoover won promising Americans ""a chicken in every pot"" in 1928 https://t…"
$SPX,2016-12-12,Mon Dec 12 23:43:56,en,0,4,808457389598998528,RT @RedDogT3: $spx futures flattish- Fed is Wednesday- Levels and thoughts as we start a new week. https://t.co/vi9JzRBao0
$SPX,2016-12-12,Mon Dec 12 23:39:56,en,0,15,808456382198480896,"RT @wmwitkowski: $DJIA $SPX on the best post-election rally since Hoover won promising Americans ""a chicken in every pot"" in 1928 https://t…"
$SPX,2016-12-12,Mon Dec 12 23:39:03,en,0,0,808456161112588291,The S&amp;P 500 in Week 1 of December 2016 $SPX https://t.co/Es5Xb1veR5
$SPX,2016-12-12,Mon Dec 12 23:38:18,en,0,0,808455971181719552,"S&amp;P 500 and NASDAQ 100 Forecast December 13, 2016

https://t.co/Hrt8qh8UP7

$SPX $NDX"
$SPX,2016-12-12,Mon Dec 12 23:37:41,en,0,1002,808455815967293440,"RT @philstockworld: Monday Madness: Goldman, Generals and Gazillionaires $OIL $JNK $SPX Also $XOM https://t.co/SPoZMnMZN2"
$SPX,2016-12-12,Mon Dec 12 23:36:40,en,0,4,808455559867469824,RT @DS_Investools: 12/12/16 - View today's Market Forecast by @brandonvanzee here: https://t.co/PgpAEM2Wlp Discussed: $SPX $XLP $EWU $UUP $…
$SPX,2016-12-12,Mon Dec 12 23:36:16,en,12,4,808455460776972288,12/12/16 - View today's Market Forecast by @brandonvanzee here: https://t.co/PgpAEM2Wlp Discussed: $SPX $XLP $EWU $UUP $FXB $DEO #Investools
$SPX,2016-12-12,Mon Dec 12 23:33:36,und,0,1,808454789549985796,RT @vixsquared: $spx  https://t.co/PpqKFUi5aI
$SPX,2016-12-12,Mon Dec 12 23:31:08,und,0,3,808454168574906368,RT @vixsquared: $spx  https://t.co/VvemcuvAGf
$SPX,2016-12-12,Mon Dec 12 23:29:08,en,0,0,808453662712401924,"MarketWatch: RT wmwitkowski: $DJIA $SPX on the best post-election rally since Hoover won promising Americans ""a ch… https://t.co/qsYhvC6PtH"
$SPX,2016-12-12,Mon Dec 12 23:29:01,en,0,0,808453635113893888,@sssvenky $SPX has same look https://t.co/IzoBP2KP2x
