company,date,time,language,liked,retweet,id,text
$SPX,2017-01-19,Wed Jan 18 13:51:14,en,103,93,821716579771629569,Here is every time in 20 years that $spx hovered near a high while financials hit a 1-month low. Partly due to tigh… https://t.co/RzhMVzclJ3
$SPX,2017-01-19,Wed Jan 18 01:39:37,en,143,107,821532465906978817,"S&amp;P 500: Total Returns Since 1928...

$SPX https://t.co/Cwv2KKj3wO"
$SPX,2017-01-19,Sat Jan 14 14:28:15,en,75,60,820276345309634560,"If the S&amp;P 500 finishes higher in 2017, it will be 9 consecutive up years, tying the record from 1991-99. $SPX $SPY https://t.co/sWadLIdC7r"
$SPX,2017-01-19,Thu Jan 19 23:59:39,en,0,3,822232082864861184,"RT @tasciccac: $SPX DLY Red candle with a lower shadow on Kijun which closes between Tenkan &amp; Kijun, Chikou arrives on its candles #Ichimok…"
$SPX,2017-01-19,Thu Jan 19 23:57:36,en,0,67,822231564889178112,"RT @BVZ_Investools: $SPX highs stayed @ 50. $XLF retains top overall spot but slips in 3GA rank, $XLK plows higher $GS #Mnuchin #52WeekHigh…"
$SPX,2017-01-19,Thu Jan 19 23:52:31,en,0,11,822230288126197761,"RT @HumbleStudent: Definitive break of $SPY uptrend, mind the gap! $SPX https://t.co/L6rctQqgkr"
$SPX,2017-01-19,Thu Jan 19 23:52:10,en,0,11,822230198775062528,"RT @HumbleStudent: Definitive break of $SPY uptrend, mind the gap! $SPX https://t.co/L6rctQqgkr"
$SPX,2017-01-19,Thu Jan 19 23:50:26,en,0,67,822229763938979841,"RT @BVZ_Investools: $SPX highs stayed @ 50. $XLF retains top overall spot but slips in 3GA rank, $XLK plows higher $GS #Mnuchin #52WeekHigh…"
$SPX,2017-01-19,Thu Jan 19 23:50:19,en,0,9,822229735308722176,RT @ukarlewitz: $SPX does better when $DJIA down 5 days. Up avg of 1.7% w/in 3 days and 1.4% on Day 3. Same odds as $DJIA https://t.co/ETmc…
$SPX,2017-01-19,Thu Jan 19 23:45:54,en,0,1,822228621519687680,RT @kpdavitt13: The $SPX likes philandering-draft dodgers and community organizers. New #Potus45 has 2/3 covered. https://t.co/FOsUegVMSQ
$SPX,2017-01-19,Thu Jan 19 23:37:51,en,0,1,822226596065144832,"RT @EmirTuncludemir: “Right now uncertainty is at a peak,” George Soros told Bloomberg in Davos | #Trump #Soros $SPX https://t.co/gd1SWj2m0h"
$SPX,2017-01-19,Thu Jan 19 23:37:48,en,0,1,822226582815313920,The $SPX likes philandering-draft dodgers and community organizers. New #Potus45 has 2/3 covered. https://t.co/FOsUegVMSQ
$SPX,2017-01-19,Thu Jan 19 23:35:25,en,0,9,822225985244459008,RT @ukarlewitz: $SPX does better when $DJIA down 5 days. Up avg of 1.7% w/in 3 days and 1.4% on Day 3. Same odds as $DJIA https://t.co/ETmc…
$SPX,2017-01-19,Thu Jan 19 23:35:14,en,0,9,822225939400638465,RT @ukarlewitz: $SPX does better when $DJIA down 5 days. Up avg of 1.7% w/in 3 days and 1.4% on Day 3. Same odds as $DJIA https://t.co/ETmc…
$SPX,2017-01-19,Thu Jan 19 23:35:10,en,0,11,822225922753318912,"RT @HumbleStudent: Definitive break of $SPY uptrend, mind the gap! $SPX https://t.co/L6rctQqgkr"
$SPX,2017-01-19,Thu Jan 19 23:35:04,en,0,0,822225895272443904,"CSX with largest daily gain in 36 year history; Stock surges 23%  https://t.co/JhrM8I0BJV 

$CSX $CP $SPX $SPY https://t.co/UNo3jW5Sx5"
$SPX,2017-01-19,Thu Jan 19 23:35:04,en,0,0,822225894576193536,"CSX with largest daily gain in 36 year history; Stock surges 23%  https://t.co/tQfE4vpqmV 

$CSX $CP $SPX $SPY https://t.co/GP7ZnBbXb2"
$SPX,2017-01-19,Thu Jan 19 23:34:45,en,0,9,822225816507420672,RT @ukarlewitz: $SPX does better when $DJIA down 5 days. Up avg of 1.7% w/in 3 days and 1.4% on Day 3. Same odds as $DJIA https://t.co/ETmc…
$SPX,2017-01-19,Thu Jan 19 23:34:18,en,19,9,822225704422998019,$SPX does better when $DJIA down 5 days. Up avg of 1.7% w/in 3 days and 1.4% on Day 3. Same odds as $DJIA https://t.co/ETmclmBN87
$SPX,2017-01-19,Thu Jan 19 23:34:03,en,0,2,822225640778711040,RT @HumbleStudent: @anilvohra69 Don't get so excited. Different perspective on hourly vs. daily $SPY charts $SPX https://t.co/JmBsbkv9bi
$SPX,2017-01-19,Thu Jan 19 23:34:03,en,0,10,822225640166277121,"RT @CiovaccoCapital: How Was The Collective Mood As Stocks Started A 19-Year Secular Bull Run In 1982?

You Can Decide https://t.co/fsLCdZl…"
$SPX,2017-01-19,Thu Jan 19 23:30:18,en,0,107,822224696125128705,"RT @charliebilello: S&amp;P 500: Total Returns Since 1928...

$SPX https://t.co/Cwv2KKj3wO"
$SPX,2017-01-19,Thu Jan 19 23:26:25,en,0,3,822223719145865218,RT @hsilverb: Obama run: $SPX dropped 19.9% fr 1/08election to inauguration;$SPX up 181.1% (234% w/divs) fr oath-to-oath; $SPX up 5.8% fr T…
$SPX,2017-01-19,Thu Jan 19 23:21:35,en,0,67,822222503728844800,"RT @BVZ_Investools: $SPX highs stayed @ 50. $XLF retains top overall spot but slips in 3GA rank, $XLK plows higher $GS #Mnuchin #52WeekHigh…"
$SPX,2017-01-19,Thu Jan 19 23:21:18,en,0,0,822222431754551297,$SPX $INX $SPY $ES_F #MarketProfile since election day ... filling in small anomaly; much lower &amp; who knows; Inaugu… https://t.co/kha2068gyX
$SPX,2017-01-19,Thu Jan 19 23:21:17,en,0,0,822222426951929856,BOB HOYE $INDU $SPX $RUT This week we wonder if more than that has been earned https://t.co/IRDukVpQuP
$SPX,2017-01-19,Thu Jan 19 23:21:15,en,0,3,822222419209441285,Obama run: $SPX dropped 19.9% fr 1/08election to inauguration;$SPX up 181.1% (234% w/divs) fr oath-to-oath; $SPX up 5.8% fr Trump election
$SPX,2017-01-19,Thu Jan 19 23:20:59,en,2,0,822222351483813889,"BOB HOYE $INDU $SPX $RUT
Senior indexes + hot sectors have registered Upside Exhaustions which relates to momentum https://t.co/IRDukVpQuP"
$SPX,2017-01-19,Thu Jan 19 23:19:11,en,0,0,822221897324597248,"$SPY $SPX $QQQ $AAPL $DOW $TLT
JANUARY 19, 2017- S&amp;P 500 INDEX FUTURES MARKET UPDATE https://t.co/Oh8QExHTso via @YouTube"
$SPX,2017-01-19,Thu Jan 19 23:18:42,en,0,0,822221776092622852,S&amp;P 500 Snapshot: A Decline In Advance Of The Inauguration $SPX https://t.co/E83CKWP2Id
$SPX,2017-01-19,Thu Jan 19 23:17:56,en,1,1,822221582613495808,"“Right now uncertainty is at a peak,” George Soros told Bloomberg in Davos | #Trump #Soros $SPX https://t.co/gd1SWj2m0h"
$SPX,2017-01-19,Thu Jan 19 23:15:19,en,0,0,822220925240111104,@MelissaLeeCNBC @grassosteve @GuyAdami @BKBrianKelly @callieabost @petenajarian @CNBCFastMoney $SPX keeps making hi… https://t.co/F2HD5cjGag
$SPX,2017-01-19,Thu Jan 19 23:14:29,en,0,9,822220714803687424,RT @MuniprasadGutha: #NIFTY Snap shot #analytics from 16.1.17 onward's $nifty $DJIA $TWTR $spx #Sensex #DayTrading #Finance https://t.co/pc…
$SPX,2017-01-19,Thu Jan 19 23:13:46,en,0,2,822220534507339776,"RT @TalkMarkets: Ira Epstein's End Of The Day Financial Video - Thursday, Jan. 19 $GLD $SPX https://t.co/0un3Jue8xA"
$SPX,2017-01-19,Thu Jan 19 23:12:39,en,0,67,822220256219381760,"RT @BVZ_Investools: $SPX highs stayed @ 50. $XLF retains top overall spot but slips in 3GA rank, $XLK plows higher $GS #Mnuchin #52WeekHigh…"
$SPX,2017-01-19,Thu Jan 19 23:09:30,en,0,2,822219461705035776,"Ira Epstein's End Of The Day Financial Video - Thursday, Jan. 19 $GLD $SPX https://t.co/0un3Jue8xA"
