company,date,time,language,liked,retweet,id,text
$SPX,2016-12-27,Mon Dec 26 20:25:23,en,32,40,813480852134957061,"All of the forecasts for the S&amp;P 500 in 2017, in one table: https://t.co/Xex7lXVPHq $SPX https://t.co/p655duBn5h"
$SPX,2016-12-27,Mon Dec 26 13:45:16,en,30,36,813380160477102080,"The trailing 12-month P/E ratio for $SPX is 20.7, above the 10-year average of 16.1. https://t.co/wZSd4PnAZt https://t.co/jW7sMtP067"
$SPX,2016-12-27,Thu Dec 22 13:01:05,en,62,66,811919489981935616,"Net Debt to EBITDA for $SPX Ex-Financials increased to 1.88, the 6th straight period that ratio hit a new high.… https://t.co/0wfaJTcccu"
$SPX,2016-12-27,Tue Dec 27 23:59:25,en,0,2,813897102073987073,"RT @themuffinmaster: 10yr yield at 2.609% , this is fun!
$SPY $SPX"
$SPX,2016-12-27,Tue Dec 27 23:57:42,en,0,3,813896670794620929,"RT @SJD10304: $VIX green, $SPX green......drink. 

5 day correlation up to 0.43. 

cc: @HalfersPower"
$SPX,2016-12-27,Tue Dec 27 23:57:39,en,0,9,813896660204060673,RT @todd_harrison: The last leg is always the most violent leg.  This the last hurrah in this cycle me thinks. $SPX $NDX https://t.co/UfbF1…
$SPX,2016-12-27,Tue Dec 27 23:56:49,und,0,1,813896447146000384,RT @vixsquared: $spx  https://t.co/0eNJBlDFaw
$SPX,2016-12-27,Tue Dec 27 23:56:00,en,3,0,813896244473057280,Block trades @ 2268 #es_f $SPX $ES $NQ $DOW #nq_f $SPY $DIA $DJIA $INDU #OOTT #daytrading #trading #traders https://t.co/bJCNYWQO2w
$SPX,2016-12-27,Tue Dec 27 23:55:39,en,0,0,813896153947312129,$SPX $SPY https://t.co/l1idq0YZN1 near term downside https://t.co/mJd0ipCqdE
$SPX,2016-12-27,Tue Dec 27 23:54:43,en,0,8,813895919829708800,"RT @SharePlanner: Today's Trading Plan: Low Volume, Little Price Action - SharePlanner $SPX $SPY $DJIA $CL_F #stocks #swingtrading  https:/…"
$SPX,2016-12-27,Tue Dec 27 23:52:02,en,0,1,813895245368791040,This facebook comment will come back to haunt Trump: https://t.co/8T6ULCqt4g $SPX $SPY $ES_F $DJIA $EURUSD
$SPX,2016-12-27,Tue Dec 27 23:49:56,en,0,1,813894716748079108,@MrTopStep I'll be a little contrarian and go for $2252 cash index $SPX
$SPX,2016-12-27,Tue Dec 27 23:41:40,en,0,1,813892638000762880,RT @BamaTrader: Are Mkts making this harder than it is? Jan 2017 repeats Jan '16 ??  $SPX $SPY
$SPX,2016-12-27,Tue Dec 27 23:41:32,en,3,3,813892604269969408,"$VIX green, $SPX green......drink. 

5 day correlation up to 0.43. 

cc: @HalfersPower"
$SPX,2016-12-27,Tue Dec 27 23:41:05,es,0,1,813892490235363329,RT @ARENABURSATIL: GARTMAN no querra ponerse bien Bullish en el $SPX ?
$SPX,2016-12-27,Tue Dec 27 23:38:44,en,0,1,813891898838568961,"RT @a0c1c04e770a448: $FCX $OIL $SPX $AAPL $FB $GOOG #TECHNICALANALYSIS @markets @StockTwits #STOCKS #NYSE @CNBC #BEARISHENGULFING
B.E. A TE…"
