company,date,time,language,liked,retweet,id,text
$SPX,2017-01-23,Mon Jan 23 15:26:23,en,142,117,823552466709020673,This is why stocks are risky right now. $spx $vix https://t.co/ag8sQa2lKl
$SPX,2017-01-23,Mon Jan 23 01:15:12,en,8,17,823338257098407937,"The earnings growth rate for $SPX for Q4 is 3.4%, above the expectation of 3.0% on December 31.… https://t.co/tnq1nNBU4g"
$SPX,2017-01-23,Sun Jan 22 18:23:25,en,88,89,823234630325190656,"This chart shows one of the greatest economic debates of this century. 

What do you think?:… https://t.co/SnIQ66AOXU"
$SPX,2017-01-23,Mon Jan 23 23:58:10,en,0,117,823681260702703616,RT @sentimentrader: This is why stocks are risky right now. $spx $vix https://t.co/ag8sQa2lKl
$SPX,2017-01-23,Mon Jan 23 23:56:43,en,0,89,823680897329360897,"RT @StockTwits: This chart shows one of the greatest economic debates of this century. 

What do you think?: https://t.co/0udfZYEKOW 

$DJI…"
$SPX,2017-01-23,Mon Jan 23 23:52:43,en,0,3,823679889949634561,"RT @ZFXtrading: #spx500 $spx
If weekly low breaks nothing holds a dip to 2200
Weekly https://t.co/tO6usMrSrM"
$SPX,2017-01-23,Mon Jan 23 23:51:39,en,2,1,823679621950504960,"$GS No Bounce, $C No Bounce $JPM No Bounce $MS No Bounce $XLF $SPY $SPX $DJIA"
$SPX,2017-01-23,Mon Jan 23 23:51:13,en,0,117,823679511782948869,RT @sentimentrader: This is why stocks are risky right now. $spx $vix https://t.co/ag8sQa2lKl
$SPX,2017-01-23,Mon Jan 23 23:47:38,en,0,9,823678609407746048,RT @SwatOptions: $SPX and 100% profits on those CALLs...nice double... can go crazy https://t.co/3lAhfXN90l
$SPX,2017-01-23,Mon Jan 23 23:45:45,en,1,0,823678137942806528,I said to load the boat... $EURUSD https://t.co/6FJPa3OoxE $USDJPY $SPY $SPX $GLD $GDX $TLT $DJIIA #euro
$SPX,2017-01-23,Mon Jan 23 23:44:09,en,0,19,823677731930013696,"RT @SJosephBurns: S&amp;P 500: Total Returns Since 1928...

$SPX https://t.co/4NVUED27u1 via @charliebilello"
$SPX,2017-01-23,Mon Jan 23 23:43:57,en,0,117,823677682986663937,RT @sentimentrader: This is why stocks are risky right now. $spx $vix https://t.co/ag8sQa2lKl
$SPX,2017-01-23,Mon Jan 23 23:43:18,en,3,0,823677521044635648,The $GOOG $GOOGL all-time high today and $NFLX last week once again shows that $QQQ is the place to be. $AMZN $FB $AAPL new highs soon. $SPX
$SPX,2017-01-23,Mon Jan 23 23:43:04,en,0,3,823677461208637440,"RT @devildriver6: $ES_F $SPY $SPX Many faces of ""President"" Trump.
(I chuckle &amp; vomit a little in my mouth everytime I say/type that) https…"
$SPX,2017-01-23,Mon Jan 23 23:40:39,en,0,9,823676853663703041,RT @SwatOptions: $SPX and 100% profits on those CALLs...nice double... can go crazy https://t.co/3lAhfXN90l
$SPX,2017-01-23,Mon Jan 23 23:39:34,en,0,21,823676581868515328,RT @BVZ_Investools: Check out tonight's #MarketForecast YouTube video. $CELG $XLV $IBB $SPX $SPY $GLD #SectorRotation https://t.co/lU86XU4G…
$SPX,2017-01-23,Mon Jan 23 23:36:29,en,0,0,823675804001464321,"$AAPL higher  $SPX looks tired, with technicals weak ,Global elites set to drop markets  big staring soon ... Payback for Trump election?"
$SPX,2017-01-23,Mon Jan 23 23:36:27,en,0,21,823675794899738625,RT @BVZ_Investools: Check out tonight's #MarketForecast YouTube video. $CELG $XLV $IBB $SPX $SPY $GLD #SectorRotation https://t.co/lU86XU4G…
$SPX,2017-01-23,Mon Jan 23 23:36:00,en,0,19,823675681448034304,"RT @SJosephBurns: S&amp;P 500: Total Returns Since 1928...

$SPX https://t.co/4NVUED27u1 via @charliebilello"
$SPX,2017-01-23,Mon Jan 23 23:33:43,en,0,0,823675109718298624,See why these assets are trending in 1 watchlist $AET $FCA $LPL $SPX $Yahoo https://t.co/3KypY8fWn8 https://t.co/Fn9dfFdZgJ
$SPX,2017-01-23,Mon Jan 23 23:30:45,en,0,3,823674359487336448,RT @SharePlanner: Let's see if $SPX wants to play nice here... could be forming an inverse H&amp;S pattern on the 5 min chart
$SPX,2017-01-23,Mon Jan 23 23:29:29,en,0,19,823674044054577153,"RT @SJosephBurns: S&amp;P 500: Total Returns Since 1928...

$SPX https://t.co/4NVUED27u1 via @charliebilello"
$SPX,2017-01-23,Mon Jan 23 23:29:04,en,0,4,823673939075485696,RT @clairesdavid: nailed $MBLY $CSX $SPY and $SPX #calls today in #optionschat #yachtclub #ascendtrading
$SPX,2017-01-23,Mon Jan 23 23:28:34,en,4,1,823673811321163776,"New video: Market Indecision Continues

How long can we go ""nowhere""?

https://t.co/AQHfzItTCO

#Stocknerds $SPX

@1DannyStewart @TJReazor"
$SPX,2017-01-23,Mon Jan 23 23:28:04,en,0,9,823673684569243648,RT @SwatOptions: $SPX and 100% profits on those CALLs...nice double... can go crazy https://t.co/3lAhfXN90l
