company,date,time,language,liked,retweet,id,text
$SPX,2017-02-14,Mon Feb 13 16:38:10,en,40,53,831180676959444994,"With 80% of companies reported, S&amp;P earnings up 46% year-over-year, strongest since Q1 2010. $SPX https://t.co/WXE1ah5Omy"
$SPX,2017-02-14,Sat Feb 11 15:21:57,en,72,82,830436720030187522,"S&amp;P 500 hasn't had a 1% intraday move since December 14, longest period of intraday tranquility in history. $SPX https://t.co/JN6IXCb5cs"
$SPX,2017-02-14,Mon Feb 06 21:11:39,en,121,90,828712785949388802,"S&amp;P 500: at 35 days, this is now the longest streak in history w/o a 1% intraday move (high to low as %). $SPX https://t.co/BUNcTqw5Ib"
$SPX,2017-02-14,Tue Feb 14 23:59:31,en,0,13,831654134520635393,RT @JohnKicklighter: Now 86 days without a 1% $SPX down day. My data from last week did include some stray data rows (h/t @AlephBlog) https…
$SPX,2017-02-14,Tue Feb 14 23:58:10,en,0,0,831653792655380480,$SPX Probable Range for 2-15-17: 2322.06 - 2375.00 @ForexStopHunter
$SPX,2017-02-14,Tue Feb 14 23:58:03,en,7,13,831653765698695168,Now 86 days without a 1% $SPX down day. My data from last week did include some stray data rows (h/t @AlephBlog) https://t.co/cUUd52BUd6
$SPX,2017-02-14,Tue Feb 14 23:51:23,en,0,0,831652085867229184,@DaveHcontrarian Where do you think $SPX will be at that point?
$SPX,2017-02-14,Tue Feb 14 23:49:22,en,0,5,831651580462063617,"RT @CiovaccoCapital: S&amp;P 500 Trends

Moving Averages Between 30 Day and 275 Day

$SPX $SPY #Stocks   Click Image To View

More Charts https…"
$SPX,2017-02-14,Tue Feb 14 23:46:31,en,0,0,831650862611181568,$VIX to retest low $SPX higher high $SPY https://t.co/bT0PvuaQ8c
$SPX,2017-02-14,Tue Feb 14 23:45:33,en,0,2,831650620276883457,"$SPY $SPX $AAPL keep trying to pick a top people, I will just keep following the trend and climb the wall of worry https://t.co/gWzabttSSG"
$SPX,2017-02-14,Tue Feb 14 23:45:23,en,0,2,831650575662120960,RT @davidmoadel: $SPY Is there any sector that isn't at all-time highs? Yeah..... guess not. $QQQ $DIA $DJIA $SPX $IWM #stockmarket #stocks…
$SPX,2017-02-14,Tue Feb 14 23:43:14,und,0,2,831650034865360897,SPX500 https://t.co/WlI0jAVvhN $SPX
$SPX,2017-02-14,Tue Feb 14 23:41:26,en,0,3,831649580974497792,"RT @todd_harrison: Remember, ANY semblance of risk management has been a drag on performance the last 8 years.  Old habits die hard. $SPX $…"
$SPX,2017-02-14,Tue Feb 14 23:40:07,en,0,1,831649251742597143,"RT @scalpthatstock: S&amp;P 500 and NASDAQ 100 Forecast February 15, 2017

https://t.co/GtzrjNssCJ

$SPX $NDX"
$SPX,2017-02-14,Tue Feb 14 23:39:18,en,3,0,831649047605760000,Strong Technicals! https://t.co/qtM8Y8SEYX   #Investing #Trading #401k #Technicalanalysis #Finance $SPX $VIX https://t.co/5mEUK9AI5Z
$SPX,2017-02-14,Tue Feb 14 23:39:07,en,0,27,831648999283314690,RT @ukarlewitz: US equities have been in a rising bull market 86% of the time in the past 113 yrs $spx https://t.co/6BB3udQfLs
$SPX,2017-02-14,Tue Feb 14 23:37:23,en,0,17,831648565088894977,"RT @ukarlewitz: Equity only put/call 0.53. Last 2 years, $SPX closed lower within next 5 days 14 of 16 times (88%); avg max loss 0.8% vs av…"
