company,date,time,language,liked,retweet,id,text
$SPX,2016-08-08,Sun Aug 07 23:00:51,en,14,22,762423287309672449,"Of 79 $SPX companies issuing guidance for Q3, 56 (67%) have issued negative guidance. https://t.co/ndKyETD2C7 https://t.co/2ayFWtVWAh"
$SPX,2016-08-08,Fri Aug 05 20:17:10,en,33,43,761657320484974593,"The S&amp;P 500 closed at NEW all-time highs today. That means it's up 7% this year and 151% since 2009: https://t.co/kEo5a3rpoP

$SPY $SPX"
$SPX,2016-08-08,Sun Aug 07 14:01:07,en,18,27,762287458394529792,The forward 12-month P/E ratio for $SPX is 17.0.  https://t.co/ndKyETUE0H https://t.co/oPpT2LaKtN
$SPX,2016-08-08,Mon Aug 08 23:58:20,en,0,1,762800140742758401,"#trading view $SPX
#bearish case:everything a bit over-priced...
#bullish case:is there any #investment alternative? https://t.co/7UEWQ8At9R"
$SPX,2016-08-08,Mon Aug 08 23:57:01,zh,0,1,762799810617438210,Trading Day 90 $DAX $CAC $IBEX $MIB $SPX Forex $ASX $qqq $DJI NYSE $LSE  外汇 الفوركس外国為替 https://t.co/oEGcExgbq4 https://t.co/2I4IYF9gWI
$SPX,2016-08-08,Mon Aug 08 23:49:45,en,2,1,762797981040947200,"Monday Aug 8, 2016 Brazil Fund made a new high today. Buy on pull-back $EWZ $SPX https://t.co/kw93OxFlff https://t.co/gxBAgjtUKn"
$SPX,2016-08-08,Mon Aug 08 23:45:40,en,0,31,762796953914793984,"RT @ElixiumCapital: Trade with #Bitcoin

https://t.co/jnqT2fZhjk

$AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES #GOLD #OIL $USDJPY https…"
$SPX,2016-08-08,Mon Aug 08 23:42:54,lt,2,0,762796257907572737,S&amp;P 500 Video $SPY $SPX https://t.co/dmnsXO4d9N #stocks #stocktrading #trading #follow #SPX #SPY
$SPX,2016-08-08,Mon Aug 08 23:41:17,en,0,38,762795849265086464,"RT @ElixiumCapital: Trade with #Bitcoin

https://t.co/jnqT2ggSHU

$AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES #GOLD #OIL $USDJPY https…"
$SPX,2016-08-08,Mon Aug 08 23:39:03,ht,0,0,762795289178701824,"General Market Commentary - August 8, 2016 $SPX $ERO $GBB $GLD $JJC $JYN $OIL $UUP $VIX $DAX https://t.co/cotNuNLpid"
$SPX,2016-08-08,Mon Aug 08 23:36:38,en,0,2,762794680476053505,#Disney $DIS Earnings Preview To Watch Aug 9 2016 $SPX $DJIA #ESPN  https://t.co/sF1KEu22hz
$SPX,2016-08-08,Mon Aug 08 23:36:14,en,0,24,762794580211273731,"RT @ElixiumCapital: Trade with #Bitcoin

https://t.co/jnqT2ggSHU
   
$AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES #GOLD #OIL $USDJPY ht…"
$SPX,2016-08-08,Mon Aug 08 23:28:05,en,0,0,762792528013701121,$DJIA  #Elliottwave cycles awaiting confirmation for another 6-7 year cycle https://t.co/lxXwyKMrXG $SPX $DAX
$SPX,2016-08-08,Mon Aug 08 23:27:18,en,0,0,762792332919836672,BOUGHT TO COVER SPX AUG 19TH\u2026 $SPX https://t.co/VDvxMQwDTR
$SPX,2016-08-08,Mon Aug 08 23:25:26,fi,0,0,762791863061544962,RT @StoxPix2017: #Venus #Hydra $CNY $RMB $CNH #2015shift $REIT #Saturn #Ophiuchus $VIX $VXN $TVIX $VXX #2017shift  $SPX $SPY … https:…
$SPX,2016-08-08,Mon Aug 08 23:22:13,en,0,32,762791051094548482,"RT @ElixiumCapital: Trade with #Bitcoin

https://t.co/jnqT2ggSHU

$AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES #GOLD #OIL $USDJPY https…"
$SPX,2016-08-08,Mon Aug 08 23:20:39,en,0,0,762790658675396608,"Alpha day +0.84%. $SPX down, $VXX down and oil up."
$SPX,2016-08-08,Mon Aug 08 23:19:27,en,0,0,762790355896971264,BOUGHT TO COVER SPX AUG 12TH\u2026 $SPX https://t.co/6PBepg3bKR
$SPX,2016-08-08,Mon Aug 08 23:17:42,en,0,1,762789917541838848,$NKD_F The Index within areas when 3 waves back should happen.#elliottwave $SPX $USDJPY https://t.co/7pqEmIyyZ1
$SPX,2016-08-08,Mon Aug 08 23:11:21,en,2,0,762788318643785728,$SPX Model still weak https://t.co/qtM8Y8SEYX $SPY #investing #trading #401k #technicalanalysis #finance https://t.co/UtnWDnDi03
$SPX,2016-08-08,Mon Aug 08 23:11:14,en,0,0,762788288683925505,"Major League Trading Nightly Video Update. Major League Indicators [8/8/2016] $ES_F $TF_F $SPY $SPX $NQ_F $YM_F 
https://t.co/SeksKlYSGa"
$SPX,2016-08-08,Mon Aug 08 23:10:32,und,0,1,762788113076752384,RT @vixsquared: $spx  https://t.co/ilr4v79t6I
$SPX,2016-08-08,Mon Aug 08 23:10:32,en,0,2,762788110019112960,RT @AviGilburt: 5 wave structure off last wk’s low shows at least 1 more higher high ahead preferably 2 for move thru 2190 $SPX $SPY https:…
$SPX,2016-08-08,Mon Aug 08 23:09:04,en,0,0,762787741029597190,"The Daily Shot And Data - August 8, 2016 $BCOIN $FXB $GLD $SLV $SPY $UUP $SPX https://t.co/H7MiR9ZfMb"
$SPX,2016-08-08,Mon Aug 08 23:06:57,en,0,36,762787209699176448,"RT @ElixiumCapital: Trade with #Bitcoin

https://t.co/jnqT2ggSHU

$AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES #GOLD #OIL $USDJPY https…"
$SPX,2016-08-08,Mon Aug 08 23:06:14,en,0,38,762787030287777792,"RT @ElixiumCapital: Trade with #Bitcoin

https://t.co/jnqT2ggSHU

$AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES #GOLD #OIL $USDJPY https…"
$SPX,2016-08-08,Mon Aug 08 23:05:00,en,1,0,762786721385807873,"Trade with #Bitcoin 

https://t.co/jnqT2ggSHU
 
$AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES #GOLD #OIL $USDJPY https://t.co/gDiHdLDZZ1"
$SPX,2016-08-08,Mon Aug 08 23:03:23,en,0,45,762786314651598848,"RT @ElixiumCapital: Trade with #Bitcoin

https://t.co/jnqT2ggSHU
 
$AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES #GOLD #OIL $USDJPY http…"
$SPX,2016-08-08,Mon Aug 08 23:00:05,en,0,0,762785481058725888,Tomorrow US #Earnings To Watch Aug 9 2016 $SCTY $VRX $LAMR $COH $LNG $MYL $DIS $SPX $ES_F https://t.co/FJusEO3tLK
$SPX,2016-08-08,Mon Aug 08 22:58:26,en,0,0,762785066707591168,June Wholesale Inventories released at 10:00 AM EDT on Tuesday expected to increase 0.2% versus a gain of 0.1% in May. $SPX
$SPX,2016-08-08,Mon Aug 08 22:58:18,en,0,43,762785033677578241,"RT @MktOutperform: S&amp;P 500: with 86% of companies reported, earnings up 3% YoY, on pace for first positive Q since Q3 2014. $SPX https://t.…"
$SPX,2016-08-08,Mon Aug 08 22:57:31,en,0,0,762784834926186496,Q2 Productivity at 8:30 AM EDT on Tuesday is expected to increase 0.5% versus a decline of 0.6% in the first quarter. $SPX
$SPX,2016-08-08,Mon Aug 08 22:53:28,en,1,1,762783816524009472,My latest: Awaiting The Next Sell Signal As The S&amp;P 500 Enters The Season's 'Danger Zone' https://t.co/yuHokf1OXC $SPY $SPX #VIX
$SPX,2016-08-08,Mon Aug 08 22:49:29,en,0,2,762782814408470528,"RT @javiersalgadol: New Highs - New Lows US Stocks Index at the highest read since Oct 2013

$SPX $QQQ https://t.co/FTuSfzNCPY"
$SPX,2016-08-08,Mon Aug 08 22:48:53,en,0,2,762782665414062081,"RT @javiersalgadol: New Highs - New Lows US Stocks Index at the highest read since Oct 2013

$SPX $QQQ https://t.co/FTuSfzNCPY"
$SPX,2016-08-08,Mon Aug 08 22:43:03,en,0,31,762781193817432064,"RT @ElixiumCapital: Trade with #Bitcoin

https://t.co/jnqT2fZhjk

$AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES #GOLD #OIL $USDJPY https…"
$SPX,2016-08-08,Mon Aug 08 22:42:52,en,0,45,762781148376432640,"RT @ElixiumCapital: Trade with #Bitcoin

https://t.co/jnqT2ggSHU
 
$AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES #GOLD #OIL $USDJPY http…"
$SPX,2016-08-08,Mon Aug 08 22:42:18,en,0,7,762781005530796032,RT @JohnKicklighter: $SPX volume versus $VIX. Activity follows volatility. It just so happens that volatility is bearish biased here https:…
$SPX,2016-08-08,Mon Aug 08 22:38:39,en,0,0,762780089792593920,"$SPX a long since 2182.87 was broken. Targets are 2200.2, 2249.58. Bears must retake 2152. $ES_F $SPY $QQQ $NQ_F https://t.co/wmiYQmnrzC"
$SPX,2016-08-08,Mon Aug 08 22:37:15,en,2,0,762779735545872384,$SPX $TVIX $UVXY $DIA $SPY No ones betting on a DROP everyone's long equities Drinking the RALLY koolaide https://t.co/abeYIV1OO4
$SPX,2016-08-08,Mon Aug 08 22:36:19,en,0,0,762779499930890242,"$ES_F a long since 2178.5 was broken. Targets are 2205.25, 2252.75. Bears must retake 2151. $SPX $SPY $QQQ $NQ_F https://t.co/PwAWWWsm1F"
