company,date,time,language,liked,retweet,id,text
$SPX,2016-10-04,Sun Oct 02 13:02:21,en,160,191,782566390209196032,"Real Q for Trump: what kind of ""smart businessman"" loses $915 million in a year when stock market surges 34%? $SPX https://t.co/owLa0bo7vm"
$SPX,2016-10-04,Sat Oct 01 17:30:54,en,70,68,782271583486353408,The estimated earnings decline for $SPX for Q3 is -2.1% as of Friday. https://t.co/TWXAQcLi7K https://t.co/fit8ldvObt
$SPX,2016-10-04,Thu Sep 29 00:15:17,en,8,16,781286187889782784,"Of 267 $SPX companies issuing EPS guidance for the current fiscal year, 138 (52%) have issued negative guidance.… https://t.co/UID3IndM3J"
$SPX,2016-10-04,Tue Oct 04 23:51:10,en,0,0,783454446927904772,not going so low anymore? https://t.co/CkjY1l4Zgq $SPX
$SPX,2016-10-04,Tue Oct 04 23:48:08,en,0,0,783453682901876736,$SPX #MAGA GET OUR TAX-PAYER MONEY BACK from them @NancyPelosi @BarneyFrank #GiveITBack  https://t.co/JasPMcyaEf https://t.co/Rxu0qySSnl
$SPX,2016-10-04,Tue Oct 04 23:44:01,en,0,0,783452648154525696,Wow this triangle the market is forming is getting tight! $SPY $SPX #ES - going to break hard. Let me know if you t… https://t.co/u30HhkQ1X3
$SPX,2016-10-04,Tue Oct 04 23:41:44,en,0,23,783452074033852416,RT @ukarlewitz: Equity-only put/call = 0.51 today. Link below from Sept 6 $spx https://t.co/udE54zqaol
$SPX,2016-10-04,Tue Oct 04 23:40:29,en,1,0,783451756546097152,"Trash it. Poor analysis. 
$SPX $GDX $GLD $AAPL $GOOGL $NFLX $TSLA $AMZN $BABA $FB https://t.co/XkXxcKsduB"
$SPX,2016-10-04,Tue Oct 04 23:40:05,en,0,23,783451656713142272,RT @ukarlewitz: Equity-only put/call = 0.51 today. Link below from Sept 6 $spx https://t.co/udE54zqaol
$SPX,2016-10-04,Tue Oct 04 23:33:56,en,0,0,783450107165290496,Too Big to Save? How to Fix the U.S. Financial System: https://t.co/6H8J0Moqf0 $SPY $VIX $QQQ $DIA $SPX
$SPX,2016-10-04,Tue Oct 04 23:33:04,en,0,0,783449891569799169,"$SPX The Instrument can see 2136 tomorrow, and see higher in 3 waves.#elliottwave"
$SPX,2016-10-04,Tue Oct 04 23:33:00,en,1,0,783449874100543492,"Recap of today’s #market activity, #news after the close https://t.co/ArBMEG8S1H $SPX $DJIA $COMPQ $USD #futures #stocks #economy #earnings"
$SPX,2016-10-04,Tue Oct 04 23:32:23,en,0,4,783449718835806208,RT @MktOutperform: Fat Tails and Expecting the Unexpected https://t.co/Xz4dgaSdMJ #stocks $SPX
$SPX,2016-10-04,Tue Oct 04 23:27:01,en,0,0,783448366659371008,Elliott Wave Video $ES $SPX $DJIA $NDX CFD Trading Options Spread Betting 4 https://t.co/PpdUmuWWDy https://t.co/JKrzodkRCq
$SPX,2016-10-04,Tue Oct 04 23:24:25,en,2,0,783447712528117761,"T3 Live Daily Recap: Market Is Trying To Shake The Tree
https://t.co/BQf4y2P4ZK
$SPX $GDX $GLD $AAPL $GOOGL $NFLX $TSLA $AMZN $BABA $FB"
$SPX,2016-10-04,Tue Oct 04 23:22:54,et,0,2,783447334076112896,RT @forexstatus: Gold and stocks sink on while oil remains robust: https://t.co/1aEFKLx6xP $XAUUSD $SPX $SPY $ES_F $EURUSD
$SPX,2016-10-04,Tue Oct 04 23:21:22,fr,0,17,783446946786713601,RT @artpricedotcom: Taux négatifs ou RAUSCHENBERG ? +287% vs. $CAC $DAX $SPX. Testez gratuitement #ARTPRICE ⏩ https://t.co/wOI7e4JXqk https…
$SPX,2016-10-04,Tue Oct 04 23:20:38,et,0,0,783446762337898496,#Gold and #stocks sink on while oil remains robust: https://t.co/rioQ4rouzF $XAUUSD $SPX $SPY $ES_F $EURUSD
$SPX,2016-10-04,Tue Oct 04 23:18:41,en,0,1,783446273290440704,"RT @harmongreg: Just for kicks, Year End $SPX options pricing a 2050 - 2275 range approximately"
$SPX,2016-10-04,Tue Oct 04 23:18:26,en,0,0,783446207599251456,$GC_F is hopeless. Its value is at $1180 at the moment.  $1241 should break downward. $GDX SELL; $SPX should have a nice up wave next.
$SPX,2016-10-04,Tue Oct 04 23:17:16,en,0,23,783445914736218112,RT @ukarlewitz: Equity-only put/call = 0.51 today. Link below from Sept 6 $spx https://t.co/udE54zqaol
$SPX,2016-10-04,Tue Oct 04 23:13:10,en,0,1,783444885101838336,Still in play nicely we look for further wekness at TL https://t.co/bWQTvTYq2A $SPX
$SPX,2016-10-04,Tue Oct 04 23:11:04,et,1,2,783444352567799808,Gold and stocks sink on while oil remains robust: https://t.co/1aEFKLx6xP $XAUUSD $SPX $SPY $ES_F $EURUSD
$SPX,2016-10-04,Tue Oct 04 23:09:03,en,0,0,783443847271608320,"Market Valuation, #Inflation And Treasury #Yields: Clues From The Past - October 3, 2016 $SPX $TNX https://t.co/x9am1YFfkT"
$SPX,2016-10-04,Tue Oct 04 23:08:44,en,1,0,783443768351481856,Third Order Effects: Auto Sales https://t.co/esaHSzkhQw $GM $SPX
$SPX,2016-10-04,Tue Oct 04 23:08:11,en,0,2,783443628836413440,"RT @spxindex: S&amp;P 500 Falls to Start Month Known for Turbulence, Turnarounds https://t.co/NRuNb2vRjp $SPX"
$SPX,2016-10-04,Tue Oct 04 23:07:32,en,0,1,783443466202349568,RT @spxindex: U.S. Stocks Fall as Bets Move Toward Rate Increase https://t.co/FxQNYv4a59 $SPX
$SPX,2016-10-04,Tue Oct 04 23:07:32,en,2,1,783443465614929920,What the Model says now: https://t.co/qtM8Y8SEYX  #investing #trading #401k #technicalanalysis #finance $SPX $SPY https://t.co/SK1L3JA1SN
$SPX,2016-10-04,Tue Oct 04 23:07:26,en,0,2,783443440663138304,"RT @spxindex: Sterling tumbles to 31-year low; oil up, stocks slip https://t.co/8uwHgB8m89 $SPX"
$SPX,2016-10-04,Tue Oct 04 23:06:19,en,0,2,783443159804211200,"RT @trendtrader3333: $SPX  What Next? Is ""2202"" still in focus?  Now Trading @ 2144 #CFD  #Indices #SP500 https://t.co/9ESa2qjXKX"
