company,date,time,language,liked,retweet,id,text
$SPX,2016-11-04,Fri Nov 04 20:20:31,en,105,117,794635458944888832,"First time in history:

S&amp;P 500 down 9 days in a row.

Volatility Index up 9 days in a row.

$SPX $VIX https://t.co/bJwIY2ySS9"
$SPX,2016-11-04,Fri Nov 04 20:02:40,en,47,48,794630965020819456,"The streak: S&amp;P 500 declines for the 9th consecutive day, among the longest down streaks in history. Last happened… https://t.co/0Qdpaq75KH"
$SPX,2016-11-04,Fri Nov 04 01:49:59,en,87,61,794355983753551872,S&amp;P 500: closing in on the 21st correction of at least 5% since March 2009. They all seemed like the end of the wor… https://t.co/RXuxVJzqN7
$SPX,2016-11-04,Fri Nov 04 23:59:18,en,0,3,794690516197646336,RT @ZenTrends: The Monthly chart also remains constructive $SPX https://t.co/QSvgE3LDDB
$SPX,2016-11-04,Fri Nov 04 23:59:17,en,1,1,794690511172796416,"S&amp;P 500 and NASDAQ 100 Forecast November 7, 2016
   
https://t.co/kQv0fgwoee
   
$SPX $NDX"
$SPX,2016-11-04,Fri Nov 04 23:59:09,en,0,2,794690477773598720,"RT @ZenTrends: While there are certainly issues, this remains in place $SPX https://t.co/WwpyKvyXR8"
$SPX,2016-11-04,Fri Nov 04 23:59:01,en,0,4,794690444865241088,RT @surinotes: $SPX Inverted Hammer Pattern at 200-SMA (Daily) https://t.co/ZIbb8K4XhA
$SPX,2016-11-04,Fri Nov 04 23:57:56,en,0,10,794690172579446784,RT @_JamisonG_: $SPX rising yield and extremes in bullish skew has historically resulted in strong pullbacks $SPY $VIX https://t.co/13sd9ak…
$SPX,2016-11-04,Fri Nov 04 23:57:40,en,0,117,794690107034898432,"RT @MktOutperform: First time in history:

S&amp;P 500 down 9 days in a row.

Volatility Index up 9 days in a row.

$SPX $VIX https://t.co/bJwI…"
$SPX,2016-11-04,Fri Nov 04 23:57:32,en,0,3,794690072268472320,"RT @todd_harrison: Because I play with time horizons on a Friday night, this lens in interesting.

Support levels: 200-day @ ~2060; then 19…"
