company,date,time,language,liked,retweet,id,text
$SPX,2016-09-01,Sun Aug 28 14:01:21,en,34,43,769897664326631424,"53% of $SPX companies have beat sales estimates for Q2, below the 5-year average (55%). https://t.co/Ri2UjwizNw https://t.co/qEbLv2NzHk"
$SPX,2016-09-01,Mon Aug 29 01:01:01,en,36,43,770063673826107401,The forward 12-month P/E ratio for $SPX is 16.9. https://t.co/Ri2UjwizNw https://t.co/u8R5Q01ANZ
$SPX,2016-09-01,Fri Aug 26 17:54:25,en,78,41,769231541142552576,"$SPX My God, what have they done? https://t.co/A8siJIATsC"
$SPX,2016-09-01,Thu Sep 01 23:58:35,en,3,1,771497513694003200,$SPX daily buying into the close again. Same old story. See how we look after NFP https://t.co/5u3jfvXauD
$SPX,2016-09-01,Thu Sep 01 23:54:26,en,0,9,771496468721111040,RT @RedDogT3: IMHOP - my recap video can help teach u how to read charts &amp; give you ideas each day. Use your resources $spx $spy https://t.…
$SPX,2016-09-01,Thu Sep 01 23:44:39,en,0,0,771494006962348033,https://t.co/5Lw6biCSGi Samsung to recall new Galaxy Note 7 smartphones after alleged explosions: Report  $SPY $SPX $GLD $FXE
$SPX,2016-09-01,Thu Sep 01 23:43:03,en,15,7,771493605286424577,...Today was an interesting test day. I'll try to post some additional comments on the situation tomorrow. $spx $spy Be careful out there.
$SPX,2016-09-01,Thu Sep 01 23:41:45,en,0,2,771493278457802753,RT @bbands: As you might imagine EVERYBODY has been asking about the Squeeze in the S&amp;P 500 and related securities. $spx $spy more...
$SPX,2016-09-01,Thu Sep 01 23:39:36,en,5,2,771492734498578432,As you might imagine EVERYBODY has been asking about the Squeeze in the S&amp;P 500 and related securities. $spx $spy more...
$SPX,2016-09-01,Thu Sep 01 23:37:04,en,0,0,771492098658885632,"Real-Time Stock Indices Futures via @investingcom - https://t.co/QTpUxcWItb 

USA $DJI &amp; $SPX slightly POS, $DAX fut 5 early."
$SPX,2016-09-01,Thu Sep 01 23:33:05,en,0,0,771491095188340737,"Recap of today’s #market activity, #news after the close https://t.co/ArBMEFRgD7 $SPX $DJIA $COMPQ $USD #futures #stocks #economy #earnings"
$SPX,2016-09-01,Thu Sep 01 23:31:06,en,0,18,771490597953802240,RT @zigzag_23: Posted this $SPX weekly symmetry on January 28th..Today marks week 26. https://t.co/A3Qp6DY0Y7
$SPX,2016-09-01,Thu Sep 01 23:30:28,en,0,4,771490437362282496,"RT @TPR_com: $SPX #SPX vs Inverted 354 CD (Lunar Year) Cycle
https://t.co/QzBju2XoWZ https://t.co/8FBzvWtdBI"
$SPX,2016-09-01,Thu Sep 01 23:30:23,en,0,5,771490417087016960,"RT @TPR_com: Bulkowski Chart Pattern Indicator Bearish after Jul 29 #SPX $SPX #ES #SP500 #Stocks #Futures
https://t.co/L5k7qJMPDT https://t…"
$SPX,2016-09-01,Thu Sep 01 23:30:05,en,0,2,771490342256410625,"RT @TPR_com: SPX vs True Node Speed = Mean Node Speed + Extremes
#SPX $SPX #ES #SP500 
https://t.co/0zTbrAupB2 https://t.co/DaFRcqyTyO"
$SPX,2016-09-01,Thu Sep 01 23:29:59,und,0,1,771490313613565953,"RT @TPR_com: SPX vs Mercury Speed 
#SPX $SPX #ES #SP500 #Futures 
https://t.co/RY58cwKTFM https://t.co/OnBpy6Jpvk"
$SPX,2016-09-01,Thu Sep 01 23:29:56,en,0,2,771490302054072321,"RT @TPR_com: SPX vs Mercury – Mars Speed Differential 
#SPX $SPX #ES #SP500
https://t.co/IWgJnY5feg https://t.co/33ZmrWMOYU"
$SPX,2016-09-01,Thu Sep 01 23:29:51,und,0,2,771490282726711296,"RT @TPR_com: SoLunar Map | August - September 2016
#SPX $SPX #ES #SP500  …
https://t.co/uK13WkPT6m https://t.co/pCILbke7UC"
$SPX,2016-09-01,Thu Sep 01 23:29:43,en,0,3,771490248329203712,"RT @TPR_com: SPX vs Angles of Planets to Galactic Center
#SPX $SPX #ES #SP500 #Stocks #Futures
https://t.co/7MhizgR4ru https://t.co/SoJcQdc…"
$SPX,2016-09-01,Thu Sep 01 23:29:38,fr,0,2,771490228305559552,"RT @TPR_com: SPX vs Venus Latitude Cycle @ MIN @ MAX @ 0°
#SPX $SPX #ES #SP500 #Stocks #Futures
https://t.co/QD2dg2nuy1 https://t.co/SnYdFm…"
$SPX,2016-09-01,Thu Sep 01 23:29:34,en,0,3,771490212342030336,"RT @TPR_com: SPX vs George Bayer's «A Time and Times and Half a Time»
#SPX $SPX #ES #SP500 
https://t.co/1NmkxTGIqx https://t.co/yjvsxrgosq"
$SPX,2016-09-01,Thu Sep 01 23:29:21,en,0,4,771490155702194176,"RT @TPR_com: SPX vs True Node Speed | Upcoming Eclipses + Moon Wobbles
#SPX $SPX #ES #SP500 #Stocks
https://t.co/BZHAfu0zOI https://t.co/Wr…"
$SPX,2016-09-01,Thu Sep 01 23:29:15,de,0,2,771490130871853056,"RT @TPR_com: SPX vs Sunspots | 10.7 cm Flux | Ap Index
#SPX $SPX #ES #SP500 #Stocks #Futures 
https://t.co/v1Z2IMpaaI https://t.co/8tcuOXR0…"
$SPX,2016-09-01,Thu Sep 01 23:29:05,en,0,1,771490090220748801,"RT @TPR_com: SPX vs Sun's Movement | 150 Degrees from Spring Equinox
#SPX $SPX #ES #SP500
https://t.co/fsx8fRd8dE https://t.co/EQY2g2tn2Y"
$SPX,2016-09-01,Thu Sep 01 23:29:00,en,0,6,771490067441418241,"RT @TPR_com: #SPX $SPX #ES #SP500 #Stocks Presidential + Decennial + Annual Patterns | 2016 - 2019
https://t.co/nnfLn98xUi https://t.co/Tfb…"
$SPX,2016-09-01,Thu Sep 01 23:28:56,en,0,5,771490053298290688,"RT @TPR_com: $SPX #ES #SP500 $DJIA $Stocks: Bullish Into Q1-2 Next Year | Cyclic Vibrations
https://t.co/jWK550oHa0 https://t.co/RTqLbQpThF"
$SPX,2016-09-01,Thu Sep 01 23:28:53,en,0,2,771490040648200192,"RT @TPR_com: $SPX #ES #SP500 vs Presidential + Decennial + Annual Patterns | August 2016
https://t.co/DcXuIFtWb2 https://t.co/7k5YAayJsO"
$SPX,2016-09-01,Thu Sep 01 23:28:25,en,0,4,771489923455156224,"RT @TPR_com: SPX vs Astrometric Indicator | Update + Forecast
#SPX $SPX #ES #SP500 #Stocks
https://t.co/QGeZozxNFo https://t.co/O0NyzdB65q"
$SPX,2016-09-01,Thu Sep 01 23:28:15,en,0,2,771489878198652928,"RT @TPR_com: SPX vs Cosmic Cluster Days | September 2016
https://t.co/wolGy9ah0s
#SPX $SPX $SPY #ES #SP500 #Stocks https://t.co/rzvmvmR9u2"
$SPX,2016-09-01,Thu Sep 01 23:27:32,und,0,3,771489699248693248,"RT @TPR_com: SPX vs Astrometric Indicator | September 2016
https://t.co/Vz5O9hAO6Z
#SPX $SPX $SPY #ES #SP500 #Stocks https://t.co/xPFTTExRLN"
$SPX,2016-09-01,Thu Sep 01 23:26:30,en,0,1,771489439231213568,"RT @TPR_com: SPX vs Sunspots
#SPX $SPX $SPY #ES #SP500 #Stocks
https://t.co/SpqpQTJGXv https://t.co/YAkXInfOYy"
$SPX,2016-09-01,Thu Sep 01 23:26:26,en,0,1,771489422428823553,"RT @TPR_com: SPX vs Jack Gillen’s Sensitive Degrees of the Sun
#SPX $SPX $SPY #ES #SP500 #Stocks
https://t.co/DkUIXH05pl https://t.co/s49Pe…"
$SPX,2016-09-01,Thu Sep 01 23:26:05,en,0,0,771489334935425025,ICYMI: Scott Redler's Video Recap: $SPX $FB $BABA https://t.co/WcABgFey33
$SPX,2016-09-01,Thu Sep 01 23:25:49,en,0,3,771489265108779008,"RT @TPR_com: SPX vs Presidential + Decennial + Annual Cycles | Sep 2016
https://t.co/damrfiA0VB
#SPX $SPX $SPY #ES #SP500 #Stocks https://t…"
$SPX,2016-09-01,Thu Sep 01 23:24:25,en,1,1,771488912955015168,$SPX 2166 wasn't even close to 2161 (40 day EMA) which I think is bullish https://t.co/GCfQDzr2Z1
$SPX,2016-09-01,Thu Sep 01 23:24:19,en,0,8,771488890041446400,RT @DanZanger: Momentum stocks continue to perform even while this index is in consolidation $SPX $ES_F $UPRO $SPY https://t.co/LdvHWXAZKC
$SPX,2016-09-01,Thu Sep 01 23:24:03,en,0,1,771488822030839808,RT @DanZanger: The $SPX $SPY $ES_F $UPRO is holding this channel even with the recent wild swings. https://t.co/Cr6rEp9U26
$SPX,2016-09-01,Thu Sep 01 23:23:59,en,0,3,771488807418028034,RT @SharePlanner: The Line Where All Dips Get Bought | SharePlanner $SPX $SPY https://t.co/japGg5Lq4b
$SPX,2016-09-01,Thu Sep 01 23:23:19,en,0,4,771488638831988737,RT @SharePlanner: I wish you could make this stuff up... but yes... $SPX finished -0.01% lower... that is a generational sell-off right the…
$SPX,2016-09-01,Thu Sep 01 23:16:34,en,0,21,771486938742329345,RT @KimbleCharting: Did a Doji Star pattern take place last month in the S&amp;P 500 at resistance? Time will tell! $SPX #SPX https://t.co/x58p…
$SPX,2016-09-01,Thu Sep 01 23:15:21,en,2,0,771486632868388865,BOB HOYE $INDU $SPX Senior indexes rally virtually over &amp; vulnerable to further natural tightening in money market https://t.co/IRDukVpQuP
