company,date,time,language,liked,retweet,id,text
$SPX,2016-10-11,Sun Oct 09 16:07:07,en,32,16,785149604778082305,The Unyielding (pun intended) Calm Before the Storm $SPY $SPX $IWM $QQQ https://t.co/UmpiCgDUVc https://t.co/277yYy9HLl
$SPX,2016-10-11,Tue Oct 11 23:59:35,en,1,0,785993280198742016,$ES_F Extended trading hours daily chart - $SPY $SPX Blue arrow indicates inside bar https://t.co/iTKhXfaNcr
$SPX,2016-10-11,Tue Oct 11 23:59:24,fr,0,1,785993231733587968,RT @TradingLounge: Elliott Wave Video $ES $SPX $DJI $RUT Market Trends $C $GS $JPM 48 https://t.co/jMuiMVwxLU https://t.co/PN8G1MV8a3
$SPX,2016-10-11,Tue Oct 11 23:57:58,en,2,2,785992870524092416,SCHIFF: Recession now or Depression Late https://t.co/XGOxJzXQcN $SPX $VIX
$SPX,2016-10-11,Tue Oct 11 23:57:49,en,5,1,785992836223160321,"$SPX ROADMAP for 10/12, simplified version, backed out. 
https://t.co/WyrureX5oK https://t.co/Ti40260AG9"
$SPX,2016-10-11,Tue Oct 11 23:56:13,en,0,11,785992430214586369,RT @ukarlewitz: Equity-only put/call = 0.75. $SPX closed higher than trigger date within 5 days 88% of time w/ avg max gain 1.3%. 3 of 24 f…
$SPX,2016-10-11,Tue Oct 11 23:55:47,en,1,1,785992324992077824,$ES_F Extended trading hours 4 hour 30 day chart - $SPY $SPX Blue arrow indicates inside bar https://t.co/AJhG4CyoBe
$SPX,2016-10-11,Tue Oct 11 23:55:22,en,0,1,785992217227849728,RT @TalkMarkets: Sellers Hit Out  $IWM  $SPX  $SOX https://t.co/MUGUUCtQLF
$SPX,2016-10-11,Tue Oct 11 23:54:04,en,1,0,785991891095580673,$ES_F Normally trading hours 4 hour 30 day chart - $SPY $SPX https://t.co/4tP4q81xBo
$SPX,2016-10-11,Tue Oct 11 23:50:20,en,1,1,785990951768498177,$SPX 2115 is next level I will be watching https://t.co/5SG2YCQvGS
$SPX,2016-10-11,Tue Oct 11 23:48:30,en,0,11,785990491510824960,RT @ukarlewitz: Equity-only put/call = 0.75. $SPX closed higher than trigger date within 5 days 88% of time w/ avg max gain 1.3%. 3 of 24 f…
$SPX,2016-10-11,Tue Oct 11 23:43:30,en,1,0,785989229746589697,RT @ppprophet: The Weight of the Bubbles $SPX $SPY $VIX $TVIX $UVXY $SDOM $SQQQ   $DJI $DIA $FB $AMZN  $GS $BAC $AA $KO $MCD $BA $C… #invest
$SPX,2016-10-11,Tue Oct 11 23:41:44,en,0,0,785988787759374340,FREE Market Minute Oct11 https://t.co/psZXUjLIwy $SPY $SPX $DX_F $AA #stocks $$ https://t.co/oBbBdhddYt
$SPX,2016-10-11,Tue Oct 11 23:40:38,en,0,0,785988509811273728,FREE Market Minute Oct11 https://t.co/66OHvXpqSv $SPY $SPX $DX_F $AA #stocks $$ https://t.co/MkDp0jqb8r
$SPX,2016-10-11,Tue Oct 11 23:40:38,en,0,0,785988508519370753,FREE Market Minute Oct11 https://t.co/ztOPGOrdK5 $SPY $SPX $DX_F $AA #stocks $$ https://t.co/bOhdaB7hN2
$SPX,2016-10-11,Tue Oct 11 23:40:38,en,0,0,785988508368461824,FREE Market Minute Oct11 https://t.co/niEZoJxxeV $SPY $SPX $DX_F $AA #stocks $$ https://t.co/8hZCBTYOka
$SPX,2016-10-11,Tue Oct 11 23:38:36,en,0,0,785987998982758400,"$ES_F $SPX $SPY futs-failed b/o yest, downside follow thru today, bounced off trendline from 2/11 lows. Will mkts b… https://t.co/iENHiM76pu"
$SPX,2016-10-11,Tue Oct 11 23:37:55,en,0,4,785987826571620352,RT @Chicagostock: Phony FOMC squeeze 2130 - 2170 given all back. $ES_F $SPY $SPX https://t.co/xKGtxGpHof
$SPX,2016-10-11,Tue Oct 11 23:36:07,en,0,6,785987374115278848,RT @futuresoption: S&amp;P index just broke below the 100 day MA at 2138.5 $SPX $QQQ $AAPL
$SPX,2016-10-11,Tue Oct 11 23:35:09,en,1,1,785987132443602944,😯™ THIS! FYI $SPX $TNX [RATES] BULLISH - YEP BOTH !!! https://t.co/uuVQSNc3ac
$SPX,2016-10-11,Tue Oct 11 23:33:00,en,0,0,785986589323239425,"Recap of today’s #market activity, #news after the close https://t.co/ArBMEFRgD7 $SPX $DJIA $COMPQ $USD #futures #stocks #economy #earnings"
$SPX,2016-10-11,Tue Oct 11 23:32:32,en,0,0,785986470779781120,{NEW POST} Market Analysis + Trade Ideas: $SPX $SPY $ES_F $SDS $SPXU $VIX $VXX -click link &gt; https://t.co/Z4p9WRXJpf https://t.co/ZUT5AbJi4Q
$SPX,2016-10-11,Tue Oct 11 23:28:56,en,0,0,785985565623803905,Sellers Hit Out  $IWM  $SPX  $SOX https://t.co/MUGUUCcfU7
$SPX,2016-10-11,Tue Oct 11 23:27:55,en,1,1,785985309439688704,Sellers Hit Out  $IWM  $SPX  $SOX https://t.co/MUGUUCtQLF
