company,date,time,language,liked,retweet,id,text
$SPX,2016-10-27,Thu Oct 27 17:03:31,en,44,37,791686779510386688,"The most range-bound market in history? The last 3 months in the S&amp;P 500. 

""Like watching paint dry.""

$SPX https://t.co/ha61VKNyAX"
$SPX,2016-10-27,Thu Oct 27 23:24:59,en,34,33,791782779558199296,"S&amp;P 500: down to 58% of stocks above their 200-day moving average, fewest since Brexit. $SPX https://t.co/N3Q65xFfQF"
$SPX,2016-10-27,Thu Oct 27 02:47:03,en,12,21,791471242809380865,"$SPX hasn't hit a record in 49 days, the longest it hasn't made a record while still staying within 3% of its recor… https://t.co/e9odGuRefK"
$SPX,2016-10-27,Thu Oct 27 23:59:43,en,0,4,791791519057399808,RT @Callum_Thomas: The $USDCNY stopped mattering for the $SPX https://t.co/uXbSD05TpP https://t.co/XjLlSvKPFF
$SPX,2016-10-27,Thu Oct 27 23:59:12,en,0,33,791791387821871104,"RT @MktOutperform: S&amp;P 500: down to 58% of stocks above their 200-day moving average, fewest since Brexit. $SPX https://t.co/N3Q65xFfQF"
$SPX,2016-10-27,Thu Oct 27 23:58:55,en,0,18,791791319324635136,"RT @seeitmarket: New Blog - ""Stock Market Update: Bullish Setups Need Confirmation"" https://t.co/Hl7hYYkM1W  by @CiovaccoCapital $SPX $DJIA…"
$SPX,2016-10-27,Thu Oct 27 23:58:36,en,0,4,791791236277350400,RT @BreakingOutBad: A note to Janet Yellen and the @federalreserve: STOP TRYING TO CONTROL EVERYTHING AND JUST LET GO $SPX $IWM $DIA $UUP $…
$SPX,2016-10-27,Thu Oct 27 23:58:35,en,0,15,791791231688998912,RT @StockCats: $SPX closed -2.7% from the all-time high in the history of the world https://t.co/YCFTnnByLc
$SPX,2016-10-27,Thu Oct 27 23:58:16,en,0,0,791791153582579713,$ES_F Symmetrical Triangle DOUBLE BUST ... 2150.75+ key for EOD Monday // $SPX $SPY
$SPX,2016-10-27,Thu Oct 27 23:57:02,en,1,0,791790844298788868,Elliott Wave $UKX $CAC40 $UK100 $DAX $SPX day trading #options stocks economy finance 27 https://t.co/ehOqAa9n8F https://t.co/hnT1NpUiG9
