company,date,time,language,liked,retweet,id,text
$SPX,2016-08-03,Sat Jul 30 11:00:40,en,22,35,759342943077535744,The blended (actual + estimated) earnings decline for $SPX for Q2 is -3.8% as of Friday. https://t.co/bgq5zwelbk https://t.co/T0SoRJFVwY
$SPX,2016-08-03,Tue Aug 02 15:17:33,en,14,22,760494755226669056,"This is the chart everyone is watching today. Look what happened to the S&amp;P 500 just now: https://t.co/UeUYuNPoAN

$SPY $SPX"
$SPX,2016-08-03,Mon Aug 01 14:27:05,en,9,23,760119667050459140,"Here's how the S&amp;P 500 is trading and the range everyone will be watching this week: https://t.co/BzDxd4Y47q

$SPY $SPX"
$SPX,2016-08-03,Wed Aug 03 23:56:48,en,1,0,760987818004930560,@Bamabroker - Bama - are you using options for $SPX moves? Or simply buy/selling index long/short?  Thanks.
$SPX,2016-08-03,Wed Aug 03 23:54:53,en,0,0,760987332606582784,"$SPX Estimated ⬆2.163,8, achieved 2.163,8. Estimated ⬇2.152,5, achieved 2.152,5."
$SPX,2016-08-03,Wed Aug 03 23:53:33,en,0,0,760986999427833856,"💻 #Intraday Results for #StockMarket $DJIA $SPX $NDX $RUT, Estimated vs Achieved, HIGH &amp; LOW, as follows:"
$SPX,2016-08-03,Wed Aug 03 23:52:45,en,1,0,760986798675730432,"MACD has crossed over for $INDU, $SPX, $NYA but has yet to cross for $COMPQ. Until it does we are stuck in the mud"
$SPX,2016-08-03,Wed Aug 03 23:52:09,en,0,0,760986644728025088,$SPX long from 2035 https://t.co/XNNW9sCSaT
$SPX,2016-08-03,Wed Aug 03 23:45:55,en,1,0,760985076595363840,Up 1.84% today. Big reversal in NG and crude helping. Now 17.0% vs 5.9% $SPX YTD
$SPX,2016-08-03,Wed Aug 03 23:45:04,zh,0,0,760984863004561408,Trading Day 3 $DAX $CAC $IBEX $MIB $SPX stocks $ASX $qqq $DJI NYSE $LSE  外汇 الفوركس外国為替 https://t.co/8yGP4X3j46 https://t.co/5wqUsoxKaO
$SPX,2016-08-03,Wed Aug 03 23:41:03,en,0,49,760983851556597763,"RT @ElixiumCapital: Trade with #Bitcoin

https://t.co/j70XWt2MfG

$AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES #GOLD #OIL $USDJPY https…"
$SPX,2016-08-03,Wed Aug 03 23:40:20,en,0,1,760983670429618177,"RT @RealityShares: A few #dividend increases as $SPX cos. continue to announce #earnings: @IFF (#DIVCON 4), @21CF (DC 4) &amp; @TesoroCorp (DC…"
$SPX,2016-08-03,Wed Aug 03 23:39:03,in,0,44,760983348068118528,"RT @ElixiumCapital: $AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES $USDJPY #GOLD  #OIL #BITCOIN #TRADING

https://t.co/j70XWt2MfG https:/…"
$SPX,2016-08-03,Wed Aug 03 23:34:26,und,0,0,760982189379035136,spx500 https://t.co/uvG5RpWd6A $SPX
$SPX,2016-08-03,Wed Aug 03 23:33:08,en,0,0,760981859144572928,"Recap of today’s #market activity, #news after the close https://t.co/ArBMEFRgD7 $SPX $DJIA $COMPQ $USD #futures #stocks #economy #earnings"
$SPX,2016-08-03,Wed Aug 03 23:32:09,in,0,17,760981611982848000,"RT @ElixiumCapital: $AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES $USDJPY #GOLD  #OIL #BITCOIN #TRADING

https://t.co/j70XWt2MfG https:/…"
$SPX,2016-08-03,Wed Aug 03 23:30:17,und,0,0,760981142367510528,Elliott Wave TRIAL $DAX $CAC $IBEX $MIB $SPX Nikkei $ASX $qqq $DJI NYSE $LSE 外汇 الفوركس外国為替 https://t.co/8MO1uHs6f3 https://t.co/K8DTLSn2JK
$SPX,2016-08-03,Wed Aug 03 23:28:12,in,0,36,760980619757285376,"RT @ElixiumCapital: $AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES $USDJPY #GOLD  #OIL #BITCOIN #TRADING

https://t.co/j70XWt2MfG https:/…"
$SPX,2016-08-03,Wed Aug 03 23:28:03,in,0,17,760980581068992512,"RT @ElixiumCapital: $AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES $USDJPY #GOLD  #OIL #BITCOIN #TRADING

https://t.co/j70XWt2MfG https:/…"
$SPX,2016-08-03,Wed Aug 03 23:23:15,in,0,36,760979374241898496,"RT @ElixiumCapital: $AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES $USDJPY #GOLD  #OIL #BITCOIN #TRADING

https://t.co/j70XWt2MfG https:/…"
$SPX,2016-08-03,Wed Aug 03 23:23:03,in,0,24,760979321314013184,"RT @ElixiumCapital: $AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES $USDJPY #GOLD  #OIL #BITCOIN #TRADING

https://t.co/j70XWt2MfG https:/…"
$SPX,2016-08-03,Wed Aug 03 23:22:23,in,0,44,760979156939206656,"RT @ElixiumCapital: $AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES $USDJPY #GOLD  #OIL #BITCOIN #TRADING

https://t.co/j70XWt2MfG https:/…"
$SPX,2016-08-03,Wed Aug 03 23:21:17,in,0,31,760978878789775361,"RT @ElixiumCapital: $AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES $USDJPY #GOLD  #OIL #BITCOIN #TRADING

https://t.co/j70XWt2MfG https:/…"
$SPX,2016-08-03,Wed Aug 03 23:20:10,in,0,32,760978596546641921,"RT @ElixiumCapital: $AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES $USDJPY #GOLD  #OIL #BITCOIN #TRADING

https://t.co/j70XWt2MfG https:/…"
$SPX,2016-08-03,Wed Aug 03 23:16:33,en,0,4,760977686873444353,"RT @361Capital: $SPX +0.3%
Risk reversal day
across the board:
$IWM &gt; $SPY
$EEM &gt; $EFA
$SPHB &gt; $SPLV
$USO &gt; $GLD
$HYG &gt; $TLT
Volume Breadth…"
$SPX,2016-08-03,Wed Aug 03 23:15:56,in,0,31,760977530933370880,"RT @ElixiumCapital: $AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES $USDJPY #GOLD  #OIL #BITCOIN #TRADING

https://t.co/j70XWt2MfG https:/…"
$SPX,2016-08-03,Wed Aug 03 23:15:55,en,0,1,760977528768958464,"RT @JPDesloges: SP500 Technicals: Major Channel Resistance ?  $SPY, $SPX   #Trading #Investing #SP500 #dxy https://t.co/PlAFl8c78a https://…"
$SPX,2016-08-03,Wed Aug 03 23:15:14,in,0,24,760977356186066945,"RT @ElixiumCapital: $AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES $USDJPY #GOLD  #OIL #BITCOIN #TRADING

https://t.co/j70XWt2MfG https:/…"
$SPX,2016-08-03,Wed Aug 03 23:15:06,ja,0,0,760977324011556866,Trading CFD 2 $DAX $CAC $IBEX $MIB $SPX Forex $ASX qqq $DIA $NYSE $LSE 外汇 الفوركس外国為替 https://t.co/1XyK2rg5PP https://t.co/rf01ZPfOLc
$SPX,2016-08-03,Wed Aug 03 23:15:05,in,0,31,760977319821447172,"RT @ElixiumCapital: $AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES $USDJPY #GOLD  #OIL #BITCOIN #TRADING

https://t.co/j70XWt2MfG https:/…"
$SPX,2016-08-03,Wed Aug 03 23:14:45,in,0,34,760977235192971264,"RT @ElixiumCapital: $AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES $USDJPY #GOLD  #OIL #BITCOIN #TRADING

https://t.co/j70XWt2MfG https:/…"
$SPX,2016-08-03,Wed Aug 03 23:13:18,en,0,1,760976867985727488,"RT @ChartLines: @ChartLines besides of course, if $SPX rises through recent congestion range, breakout could focus $2258+. So we'll see."
$SPX,2016-08-03,Wed Aug 03 23:09:25,en,2,1,760975892248088576,Exited $VIX long yday on small rally for approx 1.5r loss after $SPX showed support off the 5ema weekly. Looking for longs here
$SPX,2016-08-03,Wed Aug 03 23:04:53,en,0,1,760974751682662406,RT @AdamEljerbi: #ThetaFunds Update on $SPX 2220-2230 call spread: +$2400 Leaving till expiry. Still expect to expire worthless. https://t.…
$SPX,2016-08-03,Wed Aug 03 23:01:20,und,0,0,760973857452879872,TRADING LEVELS Course!   $DAX $SPX Nikkei $ASX $LSE 外汇 الفوركس外国為替 stocks Forex CFD Trading https://t.co/oOaNrEI5JF https://t.co/xCE2HqTNKW
$SPX,2016-08-03,Wed Aug 03 22:56:20,en,0,1,760972598721126400,RT @Leaf_West: $SPX $SPY ... The MA Spread Makes a Cross-Over on the S&amp;P 500 ... https://t.co/0DQ4WC5bM8 https://t.co/NqiNJ8rBIq
$SPX,2016-08-03,Wed Aug 03 22:55:33,en,0,0,760972401521795072,$ES_F Wave B coming to an END 50% $2159.50 FRIDAY DFV will FALL under Weekly Fair Value $2157.50 $SPX https://t.co/MiYyQd3JpP
$SPX,2016-08-03,Wed Aug 03 22:50:16,en,0,0,760971070413373441,"As earlier posted, at 2:11 pm, have an idea on our #intraday accuracy, the $SPX #intraday Upward 2.163,8 and the real hit was the very same"
$SPX,2016-08-03,Wed Aug 03 22:45:00,zh,0,0,760969748494553088,Trading Day 1 $DAX $CAC $IBEX $MIB $SPX stocks $ASX $qqq $DJI NYSE $LSE  外汇 الفوركس外国為替 https://t.co/gLAxX5asd3 https://t.co/KG5ntdQkL1
$SPX,2016-08-03,Wed Aug 03 22:37:29,en,0,4,760967855617835009,"RT @tasciccac: $SPX DLY Closes just above Tenkan level, invalidation of its bearish breakout Kijun starts to look upwards #Ichimoku https:/…"
$SPX,2016-08-03,Wed Aug 03 22:37:13,in,0,32,760967786466279425,"RT @ElixiumCapital: $AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES $USDJPY #GOLD  #OIL #BITCOIN #TRADING

https://t.co/j70XWt2MfG https:/…"
$SPX,2016-08-03,Wed Aug 03 22:34:41,en,0,1,760967152673427460,"RT @spxindex: U.S. Stocks Inch Up, Along With Oil Prices https://t.co/HdrfSjW1MT $SPX"
$SPX,2016-08-03,Wed Aug 03 22:34:33,en,0,1,760967116736561152,"RT @spxindex: Global stocks slip for third day, dollar recovers ground https://t.co/TXlhlTecTA $SPX"
$SPX,2016-08-03,Wed Aug 03 22:32:40,in,0,44,760966641412898816,"RT @ElixiumCapital: $AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES $USDJPY #GOLD  #OIL #BITCOIN #TRADING

https://t.co/j70XWt2MfG https:/…"
$SPX,2016-08-03,Wed Aug 03 22:30:27,und,0,0,760966086590402561,Great Trading Platform! $DAX $IBEX $MIB $SPX Nikkei $ASX $qqq $DJI NYSE $LSE 外汇 الفوركس外国為替 https://t.co/DM5XUBMuIK https://t.co/Wzw4LM2tm9
$SPX,2016-08-03,Wed Aug 03 22:29:38,en,3,4,760965879827947520,"$SPX DLY Closes just above Tenkan level, invalidation of its bearish breakout Kijun starts to look upwards #Ichimoku https://t.co/gTfsc7rOdE"
$SPX,2016-08-03,Wed Aug 03 22:29:11,in,0,17,760965768720814080,"RT @ElixiumCapital: $AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES $USDJPY #GOLD  #OIL #BITCOIN #TRADING

https://t.co/j70XWt2MfG https:/…"
$SPX,2016-08-03,Wed Aug 03 22:28:14,in,0,32,760965526491394048,"RT @ElixiumCapital: $AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES $USDJPY #GOLD  #OIL #BITCOIN #TRADING

https://t.co/j70XWt2MfG https:/…"
$SPX,2016-08-03,Wed Aug 03 22:25:07,en,1,0,760964743305818112,"@CNNMoney Some slight gains today,  markets needed that recovery. Global crude oil continues to weigh on equities. $DJIA $SPX $COMP"
$SPX,2016-08-03,Wed Aug 03 22:23:27,en,0,0,760964323262943237,"$SPY $SPX $USO $UWTI $XLE $BHI #Oil #OPEC

$WRN 
Insider Buying  
Foster Paul L Bought $16M Worth Of Shares in $21's
https://t.co/0ooB2ujHNP"
$SPX,2016-08-03,Wed Aug 03 22:21:10,in,0,37,760963747179597824,"RT @ElixiumCapital: $AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES $USDJPY #GOLD  #OIL #BITCOIN #TRADING

https://t.co/j70XWt2MfG https:/…"
$SPX,2016-08-03,Wed Aug 03 22:19:02,in,0,36,760963213794181120,"RT @ElixiumCapital: $AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES $USDJPY #GOLD  #OIL #BITCOIN #TRADING

https://t.co/j70XWt2MfG https:/…"
$SPX,2016-08-03,Wed Aug 03 22:15:06,en,0,0,760962222042394624,"Adopting the Hillary Clinton ""what difference does it make"" defense: https://t.co/CTJTdpHbm7 $SPX $SPY"
$SPX,2016-08-03,Wed Aug 03 22:15:06,und,0,0,760962221723807744,Blog CFD Day Trading FX Stocks Indices $DAX $IBEX $SPX Nikkei $ASX $DJI $LSE 外汇 الفوركس外国為替 https://t.co/fDP40Dl4sN https://t.co/CvrUjiSrdy
$SPX,2016-08-03,Wed Aug 03 22:13:10,en,2,0,760961736140656640,"$SPX 60min, Distribution starting to widen producing 2166.4.Accepted for Rejected will lead to directional imbalance https://t.co/S4PGm9iKQT"
$SPX,2016-08-03,Wed Aug 03 22:13:00,zh,0,0,760961695917477888,Trading Day 100 $DAX $CAC $IBEX $MIB $SPX Forex $ASX $qqq $DJI NYSE $LSE  外汇 الفوركس外国為替 https://t.co/Mwq44IaimN https://t.co/FNXVQzP1cZ
