company,date,time,language,liked,retweet,id,text
$SPX,2016-11-21,Mon Nov 21 16:31:02,en,29,23,800738299602202624,Why benchmarking your portfolio to a stock index is flawed: https://t.co/BPTrqM3g3X by @LanceRoberts $SPY $SPX $QQQ https://t.co/QOxz4jq22p
$SPX,2016-11-21,Mon Nov 21 21:21:15,en,50,32,800811335131037696,All time highs. $SPX wins again. Thanks for playing. https://t.co/khj7CPshmN
$SPX,2016-11-21,Fri Nov 18 20:24:16,en,37,35,799709831368208384,"Must read report by @michaellebowitz - ""Employment Trends In America"": https://t.co/rBrCCYDopO $SPY $SPX $QQQ https://t.co/LskVvPn59N"
$SPX,2016-11-21,Mon Nov 21 23:58:25,en,0,0,800850890026401793,BARNES &amp; NOBLE  $BKS  Before Open #Earnings To Watch Nov 22 2016 $SPX #coffee #books #reading… https://t.co/CwSW8QWfQc
$SPX,2016-11-21,Mon Nov 21 23:56:52,en,2,1,800850497007546368,I don't know yet whether the low comes in the mid December period (rate hike - buy the dip) or later in first week of Jan. $SPX #SPX #bull
$SPX,2016-11-21,Mon Nov 21 23:55:05,en,0,1,800850049173430272,"RT @TradersCom: #UrbanOutfitters $URBN Preview Earnings To Watch Nov 22 2016 $SPX $QQQ #retail 
https://t.co/B3wYD59nmF"
$SPX,2016-11-21,Mon Nov 21 23:54:15,en,0,1,800849838044647424,"#UrbanOutfitters $URBN Preview Earnings To Watch Nov 22 2016 $SPX $QQQ #retail 
https://t.co/B3wYD59nmF"
$SPX,2016-11-21,Mon Nov 21 23:53:39,en,6,2,800849689985814528,"Metals stocks relative to the S&amp;P 500.

200-day moving average in red.

More charts https://t.co/9G1g8PQAEk

$XME… https://t.co/eqtR1JJMgs"
$SPX,2016-11-21,Mon Nov 21 23:53:24,en,0,0,800849627322814465,"Seadrill Ltd $SDRL #Earnings To Watch Nov 22 2016 #oil #natgas $SPX $XLE $USO 
 https://t.co/ljmWkrnRpe"
$SPX,2016-11-21,Mon Nov 21 23:52:29,en,0,0,800849396783058944,Market – $SPX for the week 21/11/2016 https://t.co/0hoOwjBrQJ https://t.co/Z2dt7bYfsS
$SPX,2016-11-21,Mon Nov 21 23:52:20,en,0,1,800849357171892224,"Hewlett Packard Enterprise $HPE Earnings Preview Nov 22 2016 $SPX $SPY 
https://t.co/KDUnXHC1tF"
$SPX,2016-11-21,Mon Nov 21 23:52:08,en,0,7,800849308119535616,RT @ukarlewitz: Why today's new all time highs in $SPX $RUT $COMPQ and $DJIA were supposed to be impossible but happened anyway https://t.c…
$SPX,2016-11-21,Mon Nov 21 23:52:05,en,0,1,800849293347266564,Market - $SPX for the week 21/11/2016 - https://t.co/0hoOwjBrQJ - #Business #DigitalBusiness #IndustryAnalysis… https://t.co/l3I87af2I2
$SPX,2016-11-21,Mon Nov 21 23:51:48,en,0,1,800849223860310017,"#GameStop $GME Earnings To Watch Nov 22 2016 $SPX #gamers #gaming 
https://t.co/fLN6uL3dyr"
$SPX,2016-11-21,Mon Nov 21 23:51:25,en,0,1,800849126934118400,RT @BLUEARROWALERTS: $T Goes inside day &amp; up ! $SPX Purple arrow alert ! Bullish outside month $SPY $ES_F https://t.co/uQhNtdLHto
