company,date,time,language,liked,retweet,id,text
$SPX,2016-09-23,Fri Sep 16 07:42:16,en,13,24,776687634043310081,"Stable oil prices should help boost energy firms’ profits in the coming quarter, lifting overall earnings for $SPX https://t.co/QIYa3wdzQj"
$SPX,2016-09-23,Wed Sep 21 20:31:12,en,6,15,778693079603617792,20% of $SPX companies reduced their shares outstanding by more than 5% in Q2 compared to the year-ago quarter.… https://t.co/TqeXTSyMWd
$SPX,2016-09-23,Mon Sep 19 19:45:18,en,28,30,777956755192025088,$SPX trailing 12 month sales growth has broken positive for first time in a year  (via @FactSet  Market Aggregates): https://t.co/NiyjrE46aF
$SPX,2016-09-23,Fri Sep 23 23:56:49,en,3,0,779469600215797760,Collected $585.67 (after commissions) adjusting my $SPX $SPY positions. https://t.co/2sh04ydnzb
$SPX,2016-09-23,Fri Sep 23 23:56:46,en,5,0,779469588656291841,Oct 2014. America believed in Ebola and love. The $SPX was 10% lower. It was all in front of us then...… https://t.co/iqANJqy33z
$SPX,2016-09-23,Fri Sep 23 23:56:39,en,0,14,779469560583954433,RT @UmbrellaNirp: Estimated earnings decline for $SPX for Q3 is -2.3%. Don't worry tho. Companies will have largest bond offering (@Microso…
$SPX,2016-09-23,Fri Sep 23 23:55:14,en,0,13,779469205099786241,"RT @maxjcm: $SPX Q3:16 forecast #EPS to decline -2.3%, 1st time 6 consecutive quarters of YoY declines in EPS since Q3 2008 .@KeithMcCullou…"
$SPX,2016-09-23,Fri Sep 23 23:52:16,en,1,1,779468456773226500,here is gold relative to the S&amp;P500 completing a nice 2 year base $GC_F $SPX $GLD $SPY https://t.co/q4d8ymgnjG
$SPX,2016-09-23,Fri Sep 23 23:51:17,en,0,7,779468207916740608,RT @FactSet: The estimated earnings decline for $SPX for Q3 is -2.3% as of Friday. https://t.co/kTX3Nc9gDV https://t.co/yCLJhBlr0Z
$SPX,2016-09-23,Fri Sep 23 23:49:22,en,0,7,779467728478412800,RT @FactSet: The estimated earnings decline for $SPX for Q3 is -2.3% as of Friday. https://t.co/kTX3Nc9gDV https://t.co/yCLJhBlr0Z
$SPX,2016-09-23,Fri Sep 23 23:48:46,en,0,8,779467575042252800,"RT @hedgopia: #Hedgefunds' $SPX net longs ↑ 2% w/w to 2nd straight sub-100k in last 10 wks. Cash ↑ 1.2% for wk, was up 1.9%. Rejected at 21…"
$SPX,2016-09-23,Fri Sep 23 23:47:54,en,0,14,779467357563424768,RT @UmbrellaNirp: Estimated earnings decline for $SPX for Q3 is -2.3%. Don't worry tho. Companies will have largest bond offering (@Microso…
$SPX,2016-09-23,Fri Sep 23 23:45:39,en,0,14,779466790338461696,RT @UmbrellaNirp: Estimated earnings decline for $SPX for Q3 is -2.3%. Don't worry tho. Companies will have largest bond offering (@Microso…
$SPX,2016-09-23,Fri Sep 23 23:43:48,en,0,22,779466324477181952,"RT @CiovaccoCapital: Seismic Shift: What Could It Mean For Stocks?

Details https://t.co/nmB6FiyVGC

$SPX #Investing #Retirement https://t.…"
$SPX,2016-09-23,Fri Sep 23 23:43:12,en,0,14,779466174832734208,RT @UmbrellaNirp: Estimated earnings decline for $SPX for Q3 is -2.3%. Don't worry tho. Companies will have largest bond offering (@Microso…
$SPX,2016-09-23,Fri Sep 23 23:42:27,en,0,22,779465985111695360,"RT @CiovaccoCapital: Seismic Shift: What Could It Mean For Stocks?

Details https://t.co/nmB6FiyVGC

$SPX #Investing #Retirement https://t.…"
$SPX,2016-09-23,Fri Sep 23 23:38:11,en,0,7,779464912284241922,RT @FactSet: The estimated earnings decline for $SPX for Q3 is -2.3% as of Friday. https://t.co/kTX3Nc9gDV https://t.co/yCLJhBlr0Z
