company,date,time,language,liked,retweet,id,text
$SPX,2016-09-13,Thu Sep 08 15:09:05,en,140,113,773900975752957952,"Omg.

The S&amp;P 500 is trading in an ultra rare pattern right now 😆: https://t.co/fOB3W7Hle2

$SPY $SPX https://t.co/AI95YDtbEw"
$SPX,2016-09-13,Fri Sep 09 21:37:55,en,25,35,774361216231677952,Short term $SPX volatility more than doubled last week while currency volatility actually dropped $VIX $VXST https://t.co/R2iJ19rJZu
$SPX,2016-09-13,Mon Sep 12 01:15:17,en,39,46,775140692452581376,"The forward 12-month P/E ratio for $SPX is 17.0, above the 10-year average (14.3). https://t.co/VNtlm0QIb9 https://t.co/Ly6RLPqYjY"
$SPX,2016-09-13,Tue Sep 13 23:59:28,en,1,0,775846391025242112,"T3 Live Daily Recap: Breakout, Risk Aversion Mood
   
  https://t.co/q5CUcLQCnG
   
  $SPX $AAPL $FB $AMZN $SPY $TLT"
$SPX,2016-09-13,Tue Sep 13 23:55:57,en,0,1,775845503888228352,RT @Innovate_power: $SPX and oil both in tight  wedges.  Oil could see 40 or or 50 eventually.  I am light biased &amp; tactical here. https://…
$SPX,2016-09-13,Tue Sep 13 23:53:16,en,1,0,775844828567384064,Have been expecting a 5% pullback to 2085 $SPX and we haven't gotten there yet. Early longs may have to endure some heat to hold 'em.
$SPX,2016-09-13,Tue Sep 13 23:49:47,en,0,10,775843954445078534,RT @seeitmarket: Will old resistance continue to act as new support in the S&amp;P 500?  $SPX $SPY https://t.co/89hNosSmKw
$SPX,2016-09-13,Tue Sep 13 23:49:30,en,1,0,775843879677530112,ObenNation (2) Releases Thoughts on September &amp; October Markets &amp; Possible start to Q1 2017 $SPX $SPY $VXX $USDJPY https://t.co/lWfcwnxg6t
$SPX,2016-09-13,Tue Sep 13 23:47:24,en,1,0,775843351551741952,ObenNation (1) Releases Thoughts on September &amp; October Markets&amp; Possible start to Q1 2017 $SPX $SPY $VXX $USDJPY https://t.co/eJK3ZAR3eH
$SPX,2016-09-13,Tue Sep 13 23:46:18,en,1,0,775843075314757632,@xvlucky1 Timeframe that you consider long term? Do you trade $SPX? How and with what?
$SPX,2016-09-13,Tue Sep 13 23:46:12,en,0,0,775843052992794624,"$DAX futures - 23, $DJI Futures +3, $SPX futures flat, $COMP &amp; $RUT slightly NEG, 

Nihon NIKKEI futures -20, ASX200 AUS fut -97&lt;&lt; RBA news."
$SPX,2016-09-13,Tue Sep 13 23:45:52,en,0,1,775842967986855936,RT @TheTradersBias: $SPX daily eyeing support still. https://t.co/novweLnT08
