company,date,time,language,liked,retweet,id,text
$SPX,2016-09-21,Wed Sep 21 20:31:12,en,6,15,778693079603617792,20% of $SPX companies reduced their shares outstanding by more than 5% in Q2 compared to the year-ago quarter.… https://t.co/TqeXTSyMWd
$SPX,2016-09-21,Wed Sep 21 15:45:37,en,15,21,778621212641595392,"$SPX Q2 share buybacks declined 6.8% YoY to $125.1B, the smallest quarterly buyback total since Q3 2013:… https://t.co/qGPcgLvXE7"
$SPX,2016-09-21,Wed Sep 21 11:01:27,en,22,31,778549696776310784,137 $SPX companies spent more on buybacks in TTM ending in Q2 than they generated in earnings.… https://t.co/6TL8vuShxs
$SPX,2016-09-21,Wed Sep 21 23:57:20,en,0,87,778744954189328384,RT @ukarlewitz: $SPX up &gt;1% on FOMC. Here are the last 10 instances and retracement percent from the close over next few wks https://t.co/y…
$SPX,2016-09-21,Wed Sep 21 23:55:32,en,6,0,778744502756319233,$spx - looks like it could do a lower top around 2183. Then drop to 2098 and if that breaks 2077 - 2046.
$SPX,2016-09-21,Wed Sep 21 23:55:21,und,1,0,778744456715472903,$SPX --&gt; #Creativity =&lt; #MONEY https://t.co/a9O4xi8aSw
$SPX,2016-09-21,Wed Sep 21 23:53:48,en,0,1,778744068020932608,"RT @lizNNP: $SPX Look, momentum is picking up! Haven't seen that for months. Consolidation at a higher base b4 next leg higher https://t.co…"
$SPX,2016-09-21,Wed Sep 21 23:53:47,en,0,5,778744063100989441,"RT @JeffMacke: $SPX Death stopped by to ask how your summer was going. Yes yours. Wonders if you've ""made it count"". Weird. https://t.co/rg…"
$SPX,2016-09-21,Wed Sep 21 23:51:54,und,0,0,778743587479490560,$SPX 2100 #Breakout #StrikeOne https://t.co/mvwgoCRbv5
$SPX,2016-09-21,Wed Sep 21 23:51:12,en,0,87,778743413327790080,RT @ukarlewitz: $SPX up &gt;1% on FOMC. Here are the last 10 instances and retracement percent from the close over next few wks https://t.co/y…
$SPX,2016-09-21,Wed Sep 21 23:50:14,en,0,87,778743169345134592,RT @ukarlewitz: $SPX up &gt;1% on FOMC. Here are the last 10 instances and retracement percent from the close over next few wks https://t.co/y…
$SPX,2016-09-21,Wed Sep 21 23:49:38,en,0,114,778743017893007364,RT @JeffMacke: $SPX Forming a 1yr ¯\_(ツ)_/¯ https://t.co/U24GsP7xNc
$SPX,2016-09-21,Wed Sep 21 23:48:23,en,0,204,778742702015864832,"RT @ppprophet: I DON'T SEE ANY BUBBLE RIGHT NOW , I SWEAR ! $SPX $SPY $DIA $DJI $AAPL  $VIX $TVIX $C $BAC $GM $GE $FB #STOCKMARKET https://…"
$SPX,2016-09-21,Wed Sep 21 23:47:05,fr,0,0,778742376697171968,Que nous dit le graphique journalier du S&amp;P500 ?: $SPX #SP500 - Merci Janet Yellen... Remonter les taux en dé... https://t.co/1Aoouq0nVu
$SPX,2016-09-21,Wed Sep 21 23:46:06,en,0,204,778742130080481281,"RT @ppprophet: I DON'T SEE ANY BUBBLE RIGHT NOW , I SWEAR ! $SPX $SPY $DIA $DJI $AAPL  $VIX $TVIX $C $BAC $GM $GE $FB #STOCKMARKET https://…"
$SPX,2016-09-21,Wed Sep 21 23:44:42,en,0,30,778741776647499777,RT @ppprophet: Roadmap for $DB  #stocks #stockmarket #trading $spx $dia $dji $vix $tvix $uvxy $vxx $xiv $aapl $c $jpm $gs $fb $amzn https:/…
$SPX,2016-09-21,Wed Sep 21 23:44:15,en,0,87,778741663346724864,RT @ukarlewitz: $SPX up &gt;1% on FOMC. Here are the last 10 instances and retracement percent from the close over next few wks https://t.co/y…
$SPX,2016-09-21,Wed Sep 21 23:44:05,en,0,3,778741619709255681,RT @JeffMacke: $SPX Newsletter writer ups his market price target by 800%. https://t.co/4OoiP6GwR2 https://t.co/NDtGI31m8D
$SPX,2016-09-21,Wed Sep 21 23:40:49,en,0,87,778740797764055041,RT @ukarlewitz: $SPX up &gt;1% on FOMC. Here are the last 10 instances and retracement percent from the close over next few wks https://t.co/y…
$SPX,2016-09-21,Wed Sep 21 23:39:05,en,0,0,778740364333113344,Euro-Trashy Banks $SPX $BKX $LYG $UBS $BCS $SCBFF $DB $CS $CRZBY $CRARY https://t.co/Eo6xG2cVnm
$SPX,2016-09-21,Wed Sep 21 23:37:55,en,0,0,778740068424888321,$SPX $TRAN $BKX $SOX https://t.co/zWbu7qOOSc
$SPX,2016-09-21,Wed Sep 21 23:35:15,en,0,1,778739400259670017,RT @OptionPit: The Fed killed vol $VIX $SPX $VVIX https://t.co/KEkJCTNqY9
$SPX,2016-09-21,Wed Sep 21 23:35:01,en,0,1,778739341115793408,"RT @breakpointrades: $SPX popped out nicely from the triangle pattern after the FOMC, closed near the 61.8% Fib see my newsletter https://t…"
$SPX,2016-09-21,Wed Sep 21 23:34:26,en,3,1,778739194386485248,The Fed killed vol $VIX $SPX $VVIX https://t.co/KEkJCTNqY9
$SPX,2016-09-21,Wed Sep 21 23:34:19,en,0,87,778739165122801664,RT @ukarlewitz: $SPX up &gt;1% on FOMC. Here are the last 10 instances and retracement percent from the close over next few wks https://t.co/y…
$SPX,2016-09-21,Wed Sep 21 23:33:50,en,2,1,778739043366416384,"$SPX popped out nicely from the triangle pattern after the FOMC, closed near the 61.8% Fib see my newsletter https://t.co/BR6wsRRijF"
$SPX,2016-09-21,Wed Sep 21 23:33:19,en,0,0,778738911858139137,@dtradetwit $SPX up against first res. level $TVIX https://t.co/GSuVLLyqHO
$SPX,2016-09-21,Wed Sep 21 23:30:43,en,0,87,778738256321978369,RT @ukarlewitz: $SPX up &gt;1% on FOMC. Here are the last 10 instances and retracement percent from the close over next few wks https://t.co/y…
$SPX,2016-09-21,Wed Sep 21 23:30:40,de,0,1,778738244519206914,$INDU 18293 +163 $COMPQ 5295 +54 $SPX 2163 +23 #LIQUIDITY $LQD 122.47 +0.62 $HYG 86.57 +0.71 #VOLATILITY $VIX 13.3 -2.62 $VVIX 92.6 -9.4
$SPX,2016-09-21,Wed Sep 21 23:29:21,en,0,1,778737912292585477,"RT @kiwitrader24: $SPX as ROADMAP illustrates....
Upside: Hold 2152-54 support and takeout 50-day, fill gaps 2181-86, takeout Sept high and…"
$SPX,2016-09-21,Wed Sep 21 23:23:34,en,0,4,778736456491671553,"RT @maxjcm: $AAPL and $GE spent more on buybacks in Q2:16 than any other $SPX company ($10.9 billion and $7.6 billion, respectively) .@Fact…"
$SPX,2016-09-21,Wed Sep 21 23:23:28,en,0,4,778736433280409600,RT @maxjcm: 350 companies in $SPX vs 380 index engaged in share #buybacks in Q2 down -7.8% YoY .@FactSet https://t.co/3aZtuA8XUM
$SPX,2016-09-21,Wed Sep 21 23:23:22,en,0,4,778736408676532224,RT @maxjcm: number of $SPX companies making repurchases &gt; $1 billion was 33 in Q2:16 or 9% of the 350 buying back @FactSet https://t.co/czK…
$SPX,2016-09-21,Wed Sep 21 23:22:48,en,0,5,778736264631586816,RT @schaeffers: A spike in weekly buying climaxes has historically been a bearish indicator for the $SPX https://t.co/dBXv8MFkDl https://t.…
$SPX,2016-09-21,Wed Sep 21 23:18:06,en,20,5,778735083863715840,$SPX close over 2165ish this week could open door for higher like it or not https://t.co/g9jrV1voNZ
