company,date,time,language,liked,retweet,id,text
$SPX,2016-08-25,Thu Aug 25 09:14:39,en,8,18,768738346814308352,"Debt at $SPX companies is rising, while creditors have been tightening lending standards https://t.co/TZS1rgj6hW https://t.co/ExCfrzFunl"
$SPX,2016-08-25,Thu Aug 25 05:36:45,und,22,19,768683511200960513,Pundit or Professional? https://t.co/UwrzInKF5p #stocks $SPX
$SPX,2016-08-25,Fri Aug 19 12:13:05,en,41,44,766608925990883328,"Is the stock market today repeating what it did from 1995-2001? This is a MUST-SEE chart: https://t.co/uVq44BzovV

$SPY $SPX"
$SPX,2016-08-25,Thu Aug 25 23:59:17,und,1,0,768960973772251137,#TBT $SPX $LQD $HYG $VIX https://t.co/LQnjD71QGq
$SPX,2016-08-25,Thu Aug 25 23:56:13,und,1,0,768960204151009280,#TBT #FOMC $SPX #Liquidity https://t.co/un4NQINrxF
$SPX,2016-08-25,Thu Aug 25 23:54:37,ja,1,0,768959798641471488,"$SKEW $SPX 2 years, スキューが低いときに下落するとプットが買い戻されるのかな？　とか。暴落時はＡＴＭのＩＶが高いから。 https://t.co/SRAtadF7bp"
$SPX,2016-08-25,Thu Aug 25 23:52:57,en,0,3,768959380251291649,RT @mnkahn: Four technical factors that will show the direction of the stock market https://t.co/Ss6jtThTQH $RUT $SPX $SPY $EEM $JJC $GLD $…
$SPX,2016-08-25,Thu Aug 25 23:52:49,en,0,1,768959348009734149,RT @artpricedotcom: Negative interest rates or J. JOHNS? +62% vs. $CAC $DAX $SPX Try #ARTPRICE (no charge)! ⏩ https://t.co/JMglRD3rIC https…
$SPX,2016-08-25,Thu Aug 25 23:52:21,en,0,343,768959227935150080,"RT @ElixiumCapital: Trade with #Bitcoin

https://t.co/jnqT2fZhjk

$AAPL $FB $TSLA $TWTR $NFLX $GOOGL $SPY $SPX $ES #GOLD #OIL $USDJPY https…"
$SPX,2016-08-25,Thu Aug 25 23:51:55,en,1,0,768959120527372288,chart: SPY Buying Pressure Weakening    https://t.co/jcgKjzGG5t      $SPX $SPY $DJIA $NYSE $DIA $QQQ $IWM $XIV
$SPX,2016-08-25,Thu Aug 25 23:50:26,en,1,0,768958747796393984,$SPX We like the short side to target the 2151 level and adding at higher levels. https://t.co/40ZAmEbLO2 https://t.co/X1SrxtCZqZ
$SPX,2016-08-25,Thu Aug 25 23:50:11,en,1,0,768958682214326272,Negative interest rates or J. JOHNS? +62% vs. $CAC $DAX $SPX Try #ARTPRICE (no charge)! ⏩ https://t.co/hgsV6QTLtM https://t.co/BjXht1TCwh
$SPX,2016-08-25,Thu Aug 25 23:50:11,en,1,1,768958682193362944,Negative interest rates or J. JOHNS? +62% vs. $CAC $DAX $SPX Try #ARTPRICE (no charge)! ⏩ https://t.co/JMglRD3rIC https://t.co/Qx3OeucDKy
