company,date,time,language,liked,retweet,id,text
$SPX,2016-10-13,Sun Oct 09 16:07:07,en,32,17,785149604778082305,The Unyielding (pun intended) Calm Before the Storm $SPY $SPX $IWM $QQQ https://t.co/UmpiCgDUVc https://t.co/277yYy9HLl
$SPX,2016-10-13,Thu Oct 13 23:59:44,en,3,1,786718091275141120,"$SPX marked the end of 5-2-c-3 today, from here to wave 4 type of bounce top 2145 (2160max) bounce, should follow b… https://t.co/h8BqjDy2Gy"
$SPX,2016-10-13,Thu Oct 13 23:59:31,en,0,4,786718036203937792,"RT @G_krupins: $SPX Watching weekly close to see if support holds. If not, breakout becomes fakeout. Big level heavily watched https://t.co…"
$SPX,2016-10-13,Thu Oct 13 23:58:19,en,0,5,786717737666154497,"RT @HumbleStudent: (New post) 3 reasons why this isn't 1987 $SPX $SPY
https://t.co/fK8GIp9HEU https://t.co/fRtFh9JaM1"
$SPX,2016-10-13,Thu Oct 13 23:57:55,en,1,0,786717634842677248,Roadmap for $SPX $SPY https://t.co/zGrVSHPMCT
$SPX,2016-10-13,Thu Oct 13 23:57:47,en,0,4,786717600709505024,"RT @HumbleStudent: 3/3 Is $SPX enough oversold?
cc @MarketCharts https://t.co/q42q3TGt5w"
$SPX,2016-10-13,Thu Oct 13 23:57:25,en,0,8,786717507948339200,"RT @HumbleStudent: 2/3 $SPX enough oversold?
cc @MarketCharts https://t.co/l7BIvfnoKl"
$SPX,2016-10-13,Thu Oct 13 23:57:15,en,0,0,786717466919444480,Rally into the elections? $SPX https://t.co/HvMY6TcwfI → via https://t.co/e3lFhrytpk
$SPX,2016-10-13,Thu Oct 13 23:56:43,und,1,0,786717335574945792,$SPX https://t.co/eaF8tNwNXe
$SPX,2016-10-13,Thu Oct 13 23:56:00,en,0,5,786717153286299648,RT @SunriseTrader: $SPX I study multi time frames for clues I use my eyes. Daily chart with some education and thoughts. https://t.co/Iasv9…
$SPX,2016-10-13,Thu Oct 13 23:53:05,en,2,0,786716419685777408,"2144 would be a gift to shorts, but I'm doubtful that happens $SPX $SPY"
$SPX,2016-10-13,Thu Oct 13 23:51:48,en,1,0,786716095545679873,Rally into the elections? $SPX https://t.co/wQSo51Bz9v
$SPX,2016-10-13,Thu Oct 13 23:51:15,en,1,0,786715957439889408,$SPX Just noticed this. Kind of falls in line with my second level of support on SPY. https://t.co/QniQeksCis
$SPX,2016-10-13,Thu Oct 13 23:51:07,en,0,2,786715926011973632,"RT @spxindex: Bonds Rise With Gold, Yen as Weak China Data Spur Safety Demand https://t.co/dR4ePj8pJY $SPX"
$SPX,2016-10-13,Thu Oct 13 23:50:39,en,0,1,786715806826688512,RT @TheMrDev: #YELLENS #FED w Smoke &amp; Mirrors TRIGGED a #FLASHCRASH WARNING LAST NIGHT TO DEAL WITH $ES_F $SPY #CL $RUT #TF_F $YM_F $DJIA $…
