company,date,time,language,liked,retweet,id,text
$SPX,2016-08-10,Wed Aug 10 15:35:03,en,21,18,763398262573281280,"Here's the interesting thing about the S&amp;P 500's new all-time highs. It's climbing on declining volume: https://t.co/uFZY0hZChM

$SPY $SPX"
$SPX,2016-08-10,Tue Aug 09 13:49:08,en,81,66,763009219792470016,"A CRASH IS COMING

Or not? A must-see chart created by @jboorman: https://t.co/atei7Fftq1

$SPY $SPX https://t.co/exkH7xANVK"
$SPX,2016-08-10,Fri Aug 05 20:17:10,en,33,43,761657320484974593,"The S&amp;P 500 closed at NEW all-time highs today. That means it's up 7% this year and 151% since 2009: https://t.co/kEo5a3rpoP

$SPY $SPX"
$SPX,2016-08-10,Wed Aug 10 23:55:02,und,1,0,763524084969926656,$spx https://t.co/8TD8MHahVI
$SPX,2016-08-10,Wed Aug 10 23:54:20,und,1,0,763523910050652160,$spx  https://t.co/GtUGj6ImxU
$SPX,2016-08-10,Wed Aug 10 23:54:14,und,0,1,763523886755385344,RT @vixsquared: $spx https://t.co/blMUfWNkic
$SPX,2016-08-10,Wed Aug 10 23:53:53,und,0,1,763523795269201920,RT @vixsquared: $spx https://t.co/zAcE1I00ra
$SPX,2016-08-10,Wed Aug 10 23:49:48,en,0,36,763522770613440513,RT @JBoorman: Time to update the Predictions chart with the latest prophecy from Marc Faber $SPX https://t.co/Po3TCKZz8o
$SPX,2016-08-10,Wed Aug 10 23:49:06,und,1,1,763522594217791488,$spx https://t.co/zAcE1I00ra
$SPX,2016-08-10,Wed Aug 10 23:47:37,und,1,1,763522218668199937,$spx https://t.co/blMUfWNkic
$SPX,2016-08-10,Wed Aug 10 23:47:00,und,1,0,763522066519818240,$spx  https://t.co/yVdi5ySnfm
$SPX,2016-08-10,Wed Aug 10 23:46:41,en,0,38,763521987163619328,"RT @seeitmarket: New Post - ""S&amp;P 500 Bollinger Bands Contract: Buckle Up"" https://t.co/z52XdYx6Bz  by @MarkArbeter $SPX $VIX https://t.co/Q…"
$SPX,2016-08-10,Wed Aug 10 23:44:58,en,0,0,763521554605047808,$SPX a long since 2182.87 was broken. Targets are 2200.2 &amp; 2249.58. Bears must retake 2164.16. $ES_F $SPY $QQQ $NQ_F https://t.co/N8FaGhsC4H
$SPX,2016-08-10,Wed Aug 10 23:43:03,en,0,14,763521070116798464,"RT @seeitmarket: New Post - ""S&amp;P 500 Chart Patterns Say 2200 Is A Big Deal"" https://t.co/AssqWGeZq8  by @BartsCharts  $SPX https://t.co/Khe…"
$SPX,2016-08-10,Wed Aug 10 23:41:34,und,0,0,763520696311873536,$SPY $SPX $ES_F -- https://t.co/p6NKf0fiRW
$SPX,2016-08-10,Wed Aug 10 23:41:34,en,0,0,763520696060293121,$SPX Great stuff....a classic! https://t.co/mGDKiqkH6C
$SPX,2016-08-10,Wed Aug 10 23:38:46,en,1,0,763519990989484036,$IBB having trouble here. $XLV $SPX https://t.co/LCnw5nKIWK
$SPX,2016-08-10,Wed Aug 10 23:37:13,en,0,0,763519604836724736,"$ES_F a long since 2178.5 was broken. Targets are 2205.25, 2252.75. Bears must retake 2163.5. $SPX $SPY $QQQ $NQ_F https://t.co/X03xJMCjZE"
$SPX,2016-08-10,Wed Aug 10 23:35:06,en,0,0,763519072332021762,@JeffCoxCNBCcom Can listen to Jeremy Siegel all day. Key point he makes - mkt PE is 20 but rel to L/T yields it's BELOW historical avg $SPX
$SPX,2016-08-10,Wed Aug 10 23:33:08,en,0,0,763518574296125440,"Recap of today’s #market activity, #news after the close https://t.co/ArBMEFRgD7 $SPX $DJIA $COMPQ $USD #futures #stocks #economy #earnings"
$SPX,2016-08-10,Wed Aug 10 23:29:11,en,1,0,763517581894488065,@ThinkTankCharts interesting 14 rsi on the $spx weekly. https://t.co/0HSpbbRQ2u
$SPX,2016-08-10,Wed Aug 10 23:29:10,en,0,3,763517576756461569,"RT @Leaf_West: $SPY $SPX $ES_F ... Weekly Yellow Contraction ""Warning"" Candles ... https://t.co/BZ8l6lzTNn https://t.co/49nw6XYJGG"
$SPX,2016-08-10,Wed Aug 10 23:28:51,en,0,38,763517496489943042,"RT @seeitmarket: New Post - ""S&amp;P 500 Bollinger Bands Contract: Buckle Up"" https://t.co/z52XdYx6Bz  by @MarkArbeter $SPX $VIX https://t.co/Q…"
$SPX,2016-08-10,Wed Aug 10 23:24:54,en,0,2,763516503236960256,RT @Investing_Books: Algorithmic Trading: Winning Strategies and Their Rationale: https://t.co/GAHHbfvYQr #algotrading $SPY $SPX $QQQ
$SPX,2016-08-10,Wed Aug 10 23:24:09,en,0,1,763516315835305984,"Market Beat: U.S. Stocks Ease as Buying Ramps Up Again in Bond Market https://t.co/NBvICluURc

$SPX $SPY"
$SPX,2016-08-10,Wed Aug 10 23:23:51,en,0,2,763516240992342016,Algorithmic Trading: Winning Strategies and Their Rationale: https://t.co/GAHHbfvYQr #algotrading $SPY $SPX $QQQ
$SPX,2016-08-10,Wed Aug 10 23:20:07,en,0,23,763515300801196032,"RT @MarkArbeter: $VIX buy signal $SPX sell signal from BB hit yesterday. 3 steps: VIX close below BB, close within BB, higher close. https:…"
